Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
39478;191687;418;69;23;2;21;.913;3556000;0
39479;170499;427;66;37;4;33;.892;3600000;0
39479;189783;440;0;0;0;0;.00nan;0;0
39479;175723;440;100;28;0;28;1.000;3600000;0
39479;186468;427;0;0;0;0;.00nan;0;0
39480;184033;411;56;25;3;22;.880;3600000;0
39480;190073;413;0;0;0;0;.00nan;0;0
39480;192627;413;55;29;4;25;.862;3600000;0
39480;197699;411;0;0;0;0;.00nan;0;0
39481;200063;442;41;20;4;16;.800;1177000;0
39481;183832;436;74;27;2;25;.926;3600000;0
39481;190157;442;79;26;1;25;.962;2398000;0
39481;191861;436;0;0;0;0;.00nan;0;0
39482;200179;420;0;0;0;0;.00nan;0;0
39482;179127;422;67;25;2;23;.920;3591000;0
39482;180578;422;0;0;0;0;.00nan;0;0
39482;186076;420;90;33;1;32;.970;3600000;0
39483;194650;410;0;0;0;0;.00nan;0;0
39483;194854;417;0;0;0;0;.00nan;0;0
39483;184183;410;60;39;4;35;.897;3556000;0
39483;178890;417;58;21;2;19;.905;3600000;0
39484;194456;414;96;24;0;24;1.000;3600000;0
39484;179689;415;0;0;0;0;.00nan;0;0
39484;181346;414;0;0;0;0;.00nan;0;0
39484;191877;415;73;26;2;24;.923;3569000;0
39485;173339;430;77;27;1;26;.963;3600000;0
39485;-1;434;47;30;5;25;.833;3600000;0
39485;186671;434;0;0;0;0;.00nan;0;0
39485;-1;430;0;0;0;0;.00nan;0;0
39486;178743;435;81;36;2;34;.944;3960000;0
39486;184336;429;63;33;3;30;.909;3960000;0
39486;-1;429;0;0;0;0;.00nan;0;0
39486;-1;435;0;0;0;0;.00nan;0;0
39487;163177;425;47;5;1;4;.800;3600000;0
39487;-1;425;0;0;0;0;.00nan;0;0
39487;-1;433;82;58;5;53;.914;3600000;0
39487;191212;433;0;0;0;0;.00nan;0;0
39488;200179;420;37;20;4;16;.800;1123000;0
39488;179127;422;0;0;0;0;.00nan;0;0
39488;180578;422;78;27;2;25;.926;3600000;0
39488;186076;420;48;23;3;20;.870;2477000;0
39489;194650;410;88;43;3;40;.930;3554000;0
39489;184183;410;0;0;0;0;.00nan;0;0
39489;190073;413;77;32;2;30;.938;3600000;0
39489;192627;413;0;0;0;0;.00nan;0;0
39490;184336;429;64;37;4;33;.892;3956000;0
39490;-1;439;0;0;0;0;.00nan;0;0
39490;202193;439;59;26;3;23;.885;3967000;0
39490;-1;429;0;0;0;0;.00nan;0;0
39491;184336;429;0;0;0;0;.00nan;0;0
39491;-1;429;43;28;5;23;.821;3600000;0
39491;-1;433;0;0;0;0;.00nan;0;0
39491;191212;433;55;27;4;23;.852;3600000;0
39492;163177;425;0;0;0;0;.00nan;0;0
39492;178743;435;0;0;0;0;.00nan;0;0
39492;-1;425;82;15;0;15;1.000;3600000;0
39492;-1;435;97;40;2;38;.950;3584000;0
39493;184033;411;0;0;0;0;.00nan;0;0
39493;179689;415;0;0;0;0;.00nan;0;0
39493;191877;415;66;33;3;30;.909;3546000;0
39493;197699;411;77;34;2;32;.941;3600000;0
39494;168414;444;12;19;6;13;.684;2216000;0
39494;183885;449;78;24;1;23;.958;3600000;0
39494;-1;449;0;0;0;0;.00nan;0;0
39494;191812;444;60;8;0;8;1.000;1384000;0
39495;194456;414;37;18;4;14;.778;3556000;0
39495;194650;410;0;0;0;0;.00nan;0;0
39495;184183;410;83;37;3;34;.919;3600000;0
39495;181346;414;0;0;0;0;.00nan;0;0
39496;179657;441;34;37;6;31;.838;3600000;0
39496;-1;434;0;0;0;0;.00nan;0;0
39496;186671;434;81;21;1;20;.952;3600000;0
39496;191713;441;0;0;0;0;.00nan;0;0
39497;-1;428;0;0;0;0;.00nan;0;0
39497;191171;431;38;16;3;13;.813;3517000;0
39497;191702;428;76;29;1;28;.966;3600000;0
39497;-1;431;0;0;0;0;.00nan;0;0
39498;194598;418;0;0;0;0;.00nan;0;0
39498;189318;421;0;0;0;0;.00nan;0;0
39498;179169;421;72;22;1;21;.955;3810000;0
39498;191687;418;86;37;2;35;.946;3810000;0
39499;194854;417;67;43;4;39;.907;3554000;0
39499;178890;417;0;0;0;0;.00nan;0;0
39499;-1;412;0;0;0;0;.00nan;0;0
39499;-1;412;63;36;3;33;.917;3600000;0
39500;200063;442;0;0;0;0;.00nan;0;0
39500;170499;427;59;29;3;26;.897;3600000;0
39500;190157;442;52;49;6;43;.878;3574000;0
39500;186468;427;0;0;0;0;.00nan;0;0
39501;171787;4849;39;27;5;22;.815;3559000;0
39501;200179;420;0;0;0;0;.00nan;0;0
39501;196412;4849;0;0;0;0;.00nan;0;0
39501;186076;420;69;33;3;30;.909;3600000;0
39502;171877;423;0;0;0;0;.00nan;0;0
39502;188965;423;47;20;3;17;.850;3600000;0
39502;189288;419;0;0;0;0;.00nan;0;0
39502;196975;419;78;45;4;41;.911;3599000;0
39503;183832;436;44;34;6;28;.824;2595000;0
39503;173339;430;0;0;0;0;.00nan;0;0
39503;191861;436;52;4;0;4;1.000;1005000;0
39503;-1;430;69;24;2;22;.917;3600000;0
39504;182475;437;0;0;0;0;.00nan;0;0
39504;189783;440;0;0;0;0;.00nan;0;0
39504;175723;440;87;27;1;26;.963;3825000;0
39504;186571;437;94;43;2;41;.953;3825000;0
39505;194854;417;0;0;0;0;.00nan;0;0
39505;178890;417;80;45;4;41;.911;3522000;0
39505;179689;415;69;28;2;26;.929;3600000;0
39505;191877;415;0;0;0;0;.00nan;0;0
39506;168414;444;0;0;0;0;.00nan;0;0
39506;183885;449;0;0;0;0;.00nan;0;0
39506;-1;449;51;36;5;31;.861;3600000;0
39506;191812;444;86;38;2;36;.947;3600000;0
39507;-1;434;43;21;3;18;.857;3600000;0
39507;-1;439;0;0;0;0;.00nan;0;0
39507;202193;439;80;25;2;23;.920;3600000;0
39507;186671;434;0;0;0;0;.00nan;0;0
39508;165023;438;81;28;1;27;.964;3600000;0
39508;178743;435;26;6;3;3;.500;395000;0
39508;176196;438;0;0;0;0;.00nan;0;0
39508;-1;435;38;19;4;15;.789;3205000;0
39509;194146;432;72;29;3;26;.897;3552000;0
39509;179657;441;0;0;0;0;.00nan;0;0
39509;197030;432;0;0;0;0;.00nan;0;0
39509;191713;441;78;28;1;27;.964;3600000;0
39510;-1;428;65;22;2;20;.909;3600000;0
39510;191171;431;0;0;0;0;.00nan;0;0
39510;191702;428;0;0;0;0;.00nan;0;0
39510;-1;431;46;27;4;23;.852;3600000;0
39511;194598;418;57;38;4;34;.895;3600000;0
39511;189318;421;84;20;0;20;1.000;3600000;0
39511;179169;421;0;0;0;0;.00nan;0;0
39511;191687;418;0;0;0;0;.00nan;0;0
39512;163177;425;0;0;0;0;.00nan;0;0
39512;-1;425;58;27;3;24;.889;4200000;0
39512;-1;433;75;39;3;36;.923;4200000;0
39512;191212;433;0;0;0;0;.00nan;0;0
39513;194803;443;0;0;0;0;.00nan;0;0
39513;182180;443;97;17;0;17;1.000;3600000;0
39513;-1;426;0;0;0;0;.00nan;0;0
39513;-1;426;74;43;4;39;.907;3600000;0
39514;184033;411;76;25;2;23;.920;3600000;0
39514;-1;412;54;28;3;25;.893;3552000;0
39514;-1;412;0;0;0;0;.00nan;0;0
39514;197699;411;0;0;0;0;.00nan;0;0
39515;194456;414;0;0;0;0;.00nan;0;0
39515;190073;413;0;0;0;0;.00nan;0;0
39515;181346;414;80;33;3;30;.909;3600000;0
39515;192627;413;78;33;2;31;.939;3600000;0
39516;182475;437;94;36;2;34;.944;3724000;0
39516;170499;427;67;21;1;20;.952;3724000;0
39516;186468;427;0;0;0;0;.00nan;0;0
39516;186571;437;0;0;0;0;.00nan;0;0
39517;171787;4849;0;0;0;0;.00nan;0;0
39517;200179;420;44;35;5;30;.857;3574000;0
39517;196412;4849;62;31;3;28;.903;3600000;0
39517;186076;420;0;0;0;0;.00nan;0;0
39518;171877;423;29;23;5;18;.783;4019000;0
39518;188965;423;0;0;0;0;.00nan;0;0
39518;189288;419;65;47;6;41;.872;4019000;0
39518;196975;419;0;0;0;0;.00nan;0;0
39519;183832;436;58;35;4;31;.886;3515000;0
39519;173339;430;97;31;2;29;.935;3600000;0
39519;191861;436;0;0;0;0;.00nan;0;0
39519;-1;430;0;0;0;0;.00nan;0;0
39520;200063;442;84;39;3;36;.923;3600000;0
39520;189783;440;46;30;4;26;.867;3545000;0
39520;175723;440;0;0;0;0;.00nan;0;0
39520;190157;442;0;0;0;0;.00nan;0;0
39521;194456;414;69;30;3;27;.900;3600000;0
39521;184033;411;0;0;0;0;.00nan;0;0
39521;181346;414;0;0;0;0;.00nan;0;0
39521;197699;411;61;38;4;34;.895;3586000;0
39522;173339;430;0;0;0;0;.00nan;0;0
39522;-1;439;77;33;2;31;.939;3648000;0
39522;202193;439;0;0;0;0;.00nan;0;0
39522;-1;430;65;30;3;27;.900;3648000;0
39523;178743;435;0;0;0;0;.00nan;0;0
39523;-1;426;0;0;0;0;.00nan;0;0
39523;-1;426;69;30;2;28;.933;3558000;0
39523;-1;435;73;19;1;18;.947;3600000;0
39524;-1;428;68;20;2;18;.900;3600000;0
39524;179657;441;56;26;3;23;.885;3579000;0
39524;191702;428;0;0;0;0;.00nan;0;0
39524;191713;441;0;0;0;0;.00nan;0;0
39525;182475;437;0;0;0;0;.00nan;0;0
39525;186571;437;52;26;4;22;.846;3600000;0
39525;191171;431;31;26;5;21;.808;3582000;0
39525;-1;431;0;0;0;0;.00nan;0;0
39526;171787;4849;74;50;5;45;.900;3600000;0
39526;171877;423;0;0;0;0;.00nan;0;0
39526;188965;423;80;31;2;29;.935;3600000;0
39526;196412;4849;0;0;0;0;.00nan;0;0
39527;165023;438;0;0;0;0;.00nan;0;0
39527;184336;429;71;30;2;28;.933;3562000;0
39527;176196;438;82;23;1;22;.957;3600000;0
39527;-1;429;0;0;0;0;.00nan;0;0
39528;194650;410;78;38;2;36;.947;3600000;0
39528;184183;410;0;0;0;0;.00nan;0;0
39528;179689;415;0;0;0;0;.00nan;0;0
39528;191877;415;81;31;3;28;.903;3600000;0
39529;-1;428;0;0;0;0;.00nan;0;0
39529;179657;441;0;0;0;0;.00nan;0;0
39529;191702;428;75;29;1;28;.966;4200000;0
39529;191713;441;92;36;1;35;.972;4200000;0
39530;200179;420;31;16;4;12;.750;3600000;0
39530;189288;419;0;0;0;0;.00nan;0;0
39530;186076;420;0;0;0;0;.00nan;0;0
39530;196975;419;99;36;1;35;.972;3600000;0
39531;168414;444;0;0;0;0;.00nan;0;0
39531;194598;418;0;0;0;0;.00nan;0;0
39531;191687;418;48;20;3;17;.850;3600000;0
39531;191812;444;63;39;4;35;.897;3579000;0
39532;163177;425;41;24;4;20;.833;3059000;0
39532;170499;427;71;29;2;27;.931;3600000;0
39532;-1;425;28;9;3;6;.667;541000;0
39532;186468;427;0;0;0;0;.00nan;0;0
39533;200063;442;0;0;0;0;.00nan;0;0
39533;194803;443;0;0;0;0;.00nan;0;0
39533;190157;442;56;40;5;35;.875;3574000;0
39533;182180;443;69;31;4;27;.871;3600000;0
39534;189318;421;85;37;3;34;.919;3600000;0
39534;179127;422;52;35;4;31;.886;3600000;0
39534;179169;421;0;0;0;0;.00nan;0;0
39534;180578;422;0;0;0;0;.00nan;0;0
39535;190073;413;63;33;4;29;.879;3600000;0
39535;-1;412;59;34;5;29;.853;3544000;0
39535;192627;413;0;0;0;0;.00nan;0;0
39535;-1;412;0;0;0;0;.00nan;0;0
39536;171787;4849;0;0;0;0;.00nan;0;0
39536;171877;423;71;36;3;33;.917;4080000;0
39536;188965;423;0;0;0;0;.00nan;0;0
39536;196412;4849;54;33;4;29;.879;4080000;0
39537;184033;411;0;0;0;0;.00nan;0;0
39537;194854;417;70;31;3;28;.903;3600000;0
39537;178890;417;0;0;0;0;.00nan;0;0
39537;197699;411;61;32;4;28;.875;3595000;0
39538;183832;436;40;34;6;28;.824;3600000;0
39538;-1;434;0;0;0;0;.00nan;0;0
39538;186671;434;69;26;2;24;.923;3600000;0
39538;191861;436;0;0;0;0;.00nan;0;0
39539;194146;432;0;0;0;0;.00nan;0;0
39539;189783;440;91;39;2;37;.949;3551000;0
39539;175723;440;0;0;0;0;.00nan;0;0
39539;197030;432;82;17;0;17;1.000;3600000;0
39540;190073;413;0;0;0;0;.00nan;0;0
39540;179689;415;100;34;0;34;1.000;3600000;0
39540;191877;415;0;0;0;0;.00nan;0;0
39540;192627;413;44;28;4;24;.857;3600000;0
39541;194146;432;0;0;0;0;.00nan;0;0
39541;-1;439;0;0;0;0;.00nan;0;0
39541;202193;439;31;21;5;16;.762;3600000;0
39541;197030;432;92;42;2;40;.952;3600000;0
39542;194803;443;51;22;3;19;.864;3600000;0
39542;178743;435;0;0;0;0;.00nan;0;0
39542;182180;443;0;0;0;0;.00nan;0;0
39542;-1;435;80;28;2;26;.929;3600000;0
39543;189783;440;0;0;0;0;.00nan;0;0
39543;175723;440;77;39;3;36;.923;4200000;0
39543;191171;431;0;0;0;0;.00nan;0;0
39543;-1;431;48;29;3;26;.897;4200000;0
39544;200179;420;59;8;0;8;1.000;620000;0
39544;189288;419;68;27;2;25;.926;3600000;0
39544;186076;420;32;29;6;23;.793;2980000;0
39544;196975;419;0;0;0;0;.00nan;0;0
39545;168414;444;0;0;0;0;.00nan;0;0
39545;194598;418;59;34;4;30;.882;3600000;0
39545;191687;418;0;0;0;0;.00nan;0;0
39545;191812;444;88;40;2;38;.950;3600000;0
39546;183832;436;91;28;1;27;.964;3600000;0
39546;170499;427;66;27;2;25;.926;3546000;0
39546;186468;427;0;0;0;0;.00nan;0;0
39546;191861;436;0;0;0;0;.00nan;0;0
39547;182475;437;60;5;0;5;1.000;1317000;0
39547;-1;433;0;0;0;0;.00nan;0;0
39547;186571;437;29;26;6;20;.769;2283000;0
39547;191212;433;48;30;4;26;.867;3600000;0
39548;163177;425;0;0;0;0;.00nan;0;0
39548;184336;429;0;0;0;0;.00nan;0;0
39548;-1;425;68;25;2;23;.920;3600000;0
39548;-1;429;82;27;1;26;.963;3600000;0
39549;189318;421;0;0;0;0;.00nan;0;0
39549;179127;422;0;0;0;0;.00nan;0;0
39549;179169;421;96;39;2;37;.949;4131000;0
39549;180578;422;75;32;3;29;.906;4131000;0
39550;200063;442;70;45;5;40;.889;3600000;0
39550;190157;442;0;0;0;0;.00nan;0;0
39550;-1;426;84;13;0;13;1.000;3600000;0
39550;-1;426;0;0;0;0;.00nan;0;0
39551;194650;410;0;0;0;0;.00nan;0;0
39551;184183;410;94;53;2;51;.962;4200000;0
39551;-1;412;0;0;0;0;.00nan;0;0
39551;-1;412;67;24;2;22;.917;4200000;0
39552;194456;414;56;37;4;33;.892;3600000;0
39552;194854;417;58;19;2;17;.895;1498000;0
39552;178890;417;51;28;4;24;.857;2077000;0
39552;181346;414;0;0;0;0;.00nan;0;0
39553;194146;432;0;0;0;0;.00nan;0;0
39553;191171;431;75;40;3;37;.925;3529000;0
39553;197030;432;77;18;1;17;.944;3600000;0
39553;-1;431;0;0;0;0;.00nan;0;0
39554;194650;410;60;32;3;29;.906;3600000;0
39554;184183;410;0;0;0;0;.00nan;0;0
39554;190073;413;31;27;6;21;.778;3183000;0
39554;192627;413;49;1;0;1;1.000;417000;0
39555;165023;438;82;19;1;18;.947;3600000;0
39555;200063;442;0;0;0;0;.00nan;0;0
39555;176196;438;0;0;0;0;.00nan;0;0
39555;190157;442;75;25;2;23;.920;3576000;0
39556;178743;435;0;0;0;0;.00nan;0;0
39556;-1;426;42;28;5;23;.821;3560000;0
39556;-1;426;0;0;0;0;.00nan;0;0
39556;-1;435;64;37;4;33;.892;3600000;0
39557;189288;419;0;0;0;0;.00nan;0;0
39557;179127;422;50;30;5;25;.833;4200000;0
39557;180578;422;0;0;0;0;.00nan;0;0
39557;196975;419;75;45;5;40;.889;4200000;0
39558;184033;411;0;0;0;0;.00nan;0;0
39558;179689;415;90;33;1;32;.970;3600000;0
39558;191877;415;0;0;0;0;.00nan;0;0
39558;197699;411;55;31;3;28;.903;3583000;0
39559;168414;444;0;0;0;0;.00nan;0;0
39559;189318;421;0;0;0;0;.00nan;0;0
39559;179169;421;55;23;3;20;.870;3600000;0
39559;191812;444;68;44;5;39;.886;3566000;0
39560;182475;437;95;32;1;31;.969;3600000;0
39560;183832;436;0;0;0;0;.00nan;0;0
39560;186571;437;0;0;0;0;.00nan;0;0
39560;191861;436;31;30;6;24;.800;3600000;0
39561;-1;434;0;0;0;0;.00nan;0;0
39561;-1;433;93;40;2;38;.950;3600000;0
39561;186671;434;66;19;1;18;.947;3600000;0
39561;191212;433;0;0;0;0;.00nan;0;0
39562;163177;425;35;26;4;22;.846;3543000;0
39562;-1;428;91;35;2;33;.943;3600000;0
39562;-1;425;0;0;0;0;.00nan;0;0
39562;191702;428;0;0;0;0;.00nan;0;0
39563;194803;443;0;0;0;0;.00nan;0;0
39563;178743;435;31;28;6;22;.786;3600000;0
39563;182180;443;94;22;0;22;1.000;3600000;0
39563;-1;435;0;0;0;0;.00nan;0;0
39564;200179;420;62;31;3;28;.903;3731000;0
39564;183885;449;67;29;2;27;.931;3731000;0
39564;-1;449;0;0;0;0;.00nan;0;0
39564;186076;420;0;0;0;0;.00nan;0;0
39565;171787;4849;81;42;3;39;.929;3554000;0
39565;194598;418;0;0;0;0;.00nan;0;0
39565;196412;4849;0;0;0;0;.00nan;0;0
39565;191687;418;86;27;1;26;.963;3600000;0
39566;194854;417;58;30;4;26;.867;3553000;0
39566;178890;417;0;0;0;0;.00nan;0;0
39566;-1;412;0;0;0;0;.00nan;0;0
39566;-1;412;64;26;3;23;.885;3600000;0
39567;194456;414;71;38;3;35;.921;3862000;0
39567;190073;413;75;38;4;34;.895;3862000;0
39567;181346;414;0;0;0;0;.00nan;0;0
39567;192627;413;0;0;0;0;.00nan;0;0
39568;173339;430;0;0;0;0;.00nan;0;0
39568;191171;431;72;47;4;43;.915;3600000;0
39568;-1;430;77;23;1;22;.957;3600000;0
39568;-1;431;0;0;0;0;.00nan;0;0
39569;189783;440;0;0;0;0;.00nan;0;0
39569;175723;440;79;32;2;30;.938;3600000;0
39569;179657;441;49;29;4;25;.862;3549000;0
39569;191713;441;0;0;0;0;.00nan;0;0
39570;170499;427;66;32;3;29;.906;3600000;0
39570;184336;429;100;29;0;29;1.000;3600000;0
39570;-1;429;0;0;0;0;.00nan;0;0
39570;186468;427;0;0;0;0;.00nan;0;0
39571;168414;444;0;0;0;0;.00nan;0;0
39571;189318;421;100;28;0;28;1.000;3600000;0
39571;179169;421;0;0;0;0;.00nan;0;0
39571;191812;444;73;39;3;36;.923;3600000;0
39572;165023;438;0;0;0;0;.00nan;0;0
39572;-1;428;0;0;0;0;.00nan;0;0
39572;176196;438;77;28;2;26;.929;3600000;0
39572;191702;428;70;52;5;47;.904;3600000;0
39573;189288;419;73;29;2;27;.931;3600000;0
39573;179127;422;0;0;0;0;.00nan;0;0
39573;180578;422;51;23;3;20;.870;3527000;0
39573;196975;419;0;0;0;0;.00nan;0;0
39574;184033;411;76;20;1;19;.950;3600000;0
39574;-1;412;65;25;3;22;.880;3600000;0
39574;-1;412;0;0;0;0;.00nan;0;0
39574;197699;411;0;0;0;0;.00nan;0;0
39575;182475;437;0;0;0;0;.00nan;0;0
39575;183832;436;100;21;0;21;1.000;3600000;0
39575;186571;437;46;27;4;23;.852;3600000;0
39575;191861;436;0;0;0;0;.00nan;0;0
39576;170499;427;67;6;0;6;1.000;3600000;0
39576;-1;433;0;0;0;0;.00nan;0;0
39576;186468;427;0;0;0;0;.00nan;0;0
39576;191212;433;61;36;3;33;.917;3600000;0
39577;200179;420;0;0;0;0;.00nan;0;0
39577;183885;449;0;0;0;0;.00nan;0;0
39577;-1;449;59;32;4;28;.875;4200000;0
39577;186076;420;68;40;4;36;.900;4200000;0
39578;163177;425;0;0;0;0;.00nan;0;0
39578;200063;442;0;0;0;0;.00nan;0;0
39578;190157;442;56;43;5;38;.884;3600000;0
39578;-1;425;61;23;3;20;.870;3600000;0
39579;171787;4849;0;0;0;0;.00nan;0;0
39579;194598;418;91;35;1;34;.971;4154000;0
39579;196412;4849;88;46;2;44;.957;4154000;0
39579;191687;418;0;0;0;0;.00nan;0;0
39580;194854;417;0;0;0;0;.00nan;0;0
39580;178890;417;95;47;4;43;.915;3531000;0
39580;179689;415;0;0;0;0;.00nan;0;0
39580;191877;415;74;27;2;25;.926;3600000;0
39581;194456;414;0;0;0;0;.00nan;0;0
39581;194650;410;0;0;0;0;.00nan;0;0
39581;184183;410;30;26;6;20;.769;3835000;0
39581;181346;414;20;30;7;23;.767;3834000;0
39582;194146;432;0;0;0;0;.00nan;0;0
39582;173339;430;56;27;3;24;.889;3600000;0
39582;197030;432;70;23;2;21;.913;3600000;0
39582;-1;430;0;0;0;0;.00nan;0;0
39583;189783;440;67;37;5;32;.865;3600000;0
39583;175723;440;0;0;0;0;.00nan;0;0
39583;-1;439;0;0;0;0;.00nan;0;0
39583;202193;439;99;25;0;25;1.000;3600000;0
39584;184336;429;78;32;2;30;.938;3943000;0
39584;-1;434;60;30;3;27;.900;3943000;0
39584;-1;429;0;0;0;0;.00nan;0;0
39584;186671;434;0;0;0;0;.00nan;0;0
39585;179689;415;29;30;6;24;.800;3840000;0
39585;-1;412;42;32;5;27;.844;3840000;0
39585;191877;415;0;0;0;0;.00nan;0;0
39585;-1;412;0;0;0;0;.00nan;0;0
39586;178743;435;0;0;0;0;.00nan;0;0
39586;170499;427;79;26;1;25;.962;3600000;0
39586;186468;427;0;0;0;0;.00nan;0;0
39586;-1;435;38;37;6;31;.838;3600000;0
39587;194803;443;0;0;0;0;.00nan;0;0
39587;184336;429;61;25;3;22;.880;3600000;0
39587;182180;443;44;22;5;17;.773;3578000;0
39587;-1;429;0;0;0;0;.00nan;0;0
39588;182475;437;69;33;3;30;.909;3600000;0
39588;173339;430;0;0;0;0;.00nan;0;0
39588;186571;437;0;0;0;0;.00nan;0;0
39588;-1;430;31;23;5;18;.783;3535000;0
39589;200063;442;0;0;0;0;.00nan;0;0
39589;190157;442;63;18;2;16;.889;3600000;0
39589;-1;433;68;41;4;37;.902;3600000;0
39589;191212;433;0;0;0;0;.00nan;0;0
39590;171877;423;0;0;0;0;.00nan;0;0
39590;188965;423;47;24;4;20;.833;3600000;0
39590;183885;449;76;11;0;11;1.000;3600000;0
39590;-1;449;0;0;0;0;.00nan;0;0
39591;194650;410;62;44;4;40;.909;3543000;0
39591;184033;411;0;0;0;0;.00nan;0;0
39591;184183;410;0;0;0;0;.00nan;0;0
39591;197699;411;47;15;3;12;.800;3600000;0
39592;-1;428;61;26;3;23;.885;3574000;0
39592;189783;440;76;26;1;25;.962;3600000;0
39592;175723;440;0;0;0;0;.00nan;0;0
39592;191702;428;0;0;0;0;.00nan;0;0
39593;191171;431;78;36;2;34;.944;3600000;0
39593;-1;426;0;0;0;0;.00nan;0;0
39593;-1;426;57;12;1;11;.917;3600000;0
39593;-1;431;0;0;0;0;.00nan;0;0
39594;194598;418;0;0;0;0;.00nan;0;0
39594;189288;419;0;0;0;0;.00nan;0;0
39594;196975;419;23;28;6;22;.786;3600000;0
39594;191687;418;90;31;2;29;.935;3600000;0
39595;200179;420;95;40;1;39;.975;3600000;0
39595;189318;421;52;19;3;16;.842;3567000;0
39595;179169;421;0;0;0;0;.00nan;0;0
39595;186076;420;0;0;0;0;.00nan;0;0
39596;183832;436;84;31;1;30;.968;3600000;0
39596;-1;439;0;0;0;0;.00nan;0;0
39596;202193;439;40;22;4;18;.818;3600000;0
39596;191861;436;0;0;0;0;.00nan;0;0
39597;171787;4849;88;22;1;21;.955;3600000;0
39597;179127;422;61;28;3;25;.893;3515000;0
39597;180578;422;0;0;0;0;.00nan;0;0
39597;196412;4849;0;0;0;0;.00nan;0;0
39598;194456;414;83;38;3;35;.921;4200000;0
39598;181346;414;0;0;0;0;.00nan;0;0
39598;-1;412;0;0;0;0;.00nan;0;0
39598;-1;412;61;31;3;28;.903;4200000;0
39599;194854;417;25;39;8;31;.795;3600000;0
39599;178890;417;0;0;0;0;.00nan;0;0
39599;190073;413;0;0;0;0;.00nan;0;0
39599;192627;413;56;24;3;21;.875;3600000;0
39600;182475;437;17;9;4;5;.556;844000;0
39600;200063;442;88;41;3;38;.927;3600000;0
39600;190157;442;0;0;0;0;.00nan;0;0
39600;186571;437;57;22;2;20;.909;2756000;0
39601;165023;438;16;19;6;13;.684;2156000;0
39601;176196;438;59;7;0;7;1.000;1358000;0
39601;-1;434;0;0;0;0;.00nan;0;0
39601;186671;434;48;24;4;20;.833;3600000;0
39602;194146;432;72;33;2;31;.939;3600000;0
39602;194803;443;0;0;0;0;.00nan;0;0
39602;182180;443;90;40;3;37;.925;3569000;0
39602;197030;432;0;0;0;0;.00nan;0;0
39603;173339;430;0;0;0;0;.00nan;0;0
39603;179657;441;88;34;3;31;.912;3568000;0
39603;191713;441;0;0;0;0;.00nan;0;0
39603;-1;430;75;22;1;21;.955;3600000;0
39604;194456;414;73;44;5;39;.886;3600000;0
39604;179689;415;0;0;0;0;.00nan;0;0
39604;181346;414;0;0;0;0;.00nan;0;0
39604;191877;415;66;20;2;18;.900;3600000;0
39605;171877;423;0;0;0;0;.00nan;0;0
39605;188965;423;68;32;2;30;.938;4200000;0
39605;183885;449;99;47;2;45;.957;4200000;0
39605;-1;449;0;0;0;0;.00nan;0;0
39606;163177;425;0;0;0;0;.00nan;0;0
39606;178743;435;83;42;3;39;.929;3258000;0
39606;-1;425;79;24;1;23;.958;3600000;0
39606;-1;435;26;7;3;4;.571;342000;0
39607;194650;410;0;0;0;0;.00nan;0;0
39607;194854;417;0;0;0;0;.00nan;0;0
39607;184183;410;67;30;3;27;.900;3600000;0
39607;178890;417;59;39;5;34;.872;3515000;0
39608;-1;428;97;31;1;30;.968;3600000;0
39608;189783;440;0;0;0;0;.00nan;0;0
39608;175723;440;76;34;3;31;.912;3551000;0
39608;191702;428;0;0;0;0;.00nan;0;0
39609;194803;443;83;30;1;29;.967;3600000;0
39609;182180;443;0;0;0;0;.00nan;0;0
39609;191171;431;0;0;0;0;.00nan;0;0
39609;-1;431;74;31;2;29;.935;3600000;0
39610;194598;418;70;24;1;23;.958;3577000;0
39610;189288;419;100;45;0;45;1.000;3600000;0
39610;196975;419;0;0;0;0;.00nan;0;0
39610;191687;418;0;0;0;0;.00nan;0;0
39611;165023;438;82;39;2;37;.949;3600000;0
39611;170499;427;57;22;3;19;.864;3553000;0
39611;176196;438;0;0;0;0;.00nan;0;0
39611;186468;427;0;0;0;0;.00nan;0;0
39612;200179;420;0;0;0;0;.00nan;0;0
39612;189318;421;0;0;0;0;.00nan;0;0
39612;179169;421;71;25;2;23;.920;3578000;0
39612;186076;420;75;26;1;25;.962;3600000;0
39613;183832;436;0;0;0;0;.00nan;0;0
39613;-1;439;64;47;5;42;.894;3569000;0
39613;202193;439;0;0;0;0;.00nan;0;0
39613;191861;436;58;22;3;19;.864;3600000;0
39614;171787;4849;0;0;0;0;.00nan;0;0
39614;179127;422;0;0;0;0;.00nan;0;0
39614;180578;422;43;30;5;25;.833;3619000;0
39614;196412;4849;74;39;4;35;.897;3619000;0
39615;184033;411;78;28;2;26;.929;3600000;0
39615;190073;413;59;29;4;25;.862;3519000;0
39615;192627;413;0;0;0;0;.00nan;0;0
39615;197699;411;0;0;0;0;.00nan;0;0
39616;182475;437;0;0;0;0;.00nan;0;0
39616;179657;441;0;0;0;0;.00nan;0;0
39616;186571;437;100;37;1;36;.973;4200000;0
39616;191713;441;84;27;1;26;.963;4200000;0
39617;194146;432;0;0;0;0;.00nan;0;0
39617;-1;426;61;29;4;25;.862;3600000;0
39617;-1;426;0;0;0;0;.00nan;0;0
39617;197030;432;62;41;5;36;.878;3560000;0
