Game Id;Date Year;Date Month;Date Day;Arena;Attendance;Team Home;Team Away;Score Home;Score Away;Score Home P1;Score Home P2;Score Home P3;Score Home OT;Score Home SO;Score Away P1;Score Away P2;Score Away P3;Score Away OT;Score Away SO;Star 1;Star 2;Star 3;Shots Home;Shots Away;PIM Home;PIM Away;Hits Home;Hits Away;GA Home;GA Away;TA Home;TA Away;FOW Home;FOW Away;SOG Home P1;SOG Home P2;SOG Home P3;SOG Home OT;SOG Away P1;SOG Away P2;SOG Away P3;SOG Away OT;PPG Home;PPO Home;PPG Away;PPO Away;Type;SQ0 Home;SQ1 Home;SQ2 Home;SQ3 Home;SQ4 Home;SQ0 Away;SQ1 Away;SQ2 Away;SQ3 Away;SQ4 Away
85;2033;10;11;FLA Live Arena;10122;31;15;3;4;1;1;1;0;0;1;2;1;0;0;86095;77073;33862;49;70;13;9;24;26;7;9;2;8;27;33;4;5;13;0;11;21;16;0;1;2;1;4;Regular Season;9;22;10;8;0;4;32;10;22;2
86;2033;10;11;KeyBank Center;12250;17;10;3;4;1;2;0;0;0;1;1;1;0;1;91183;79251;58391;62;67;2;0;21;17;7;6;4;7;32;30;8;7;11;8;6;11;8;9;0;0;0;1;Regular Season;13;30;9;10;4;12;30;11;12;6
87;2033;10;11;PNC Arena;12347;24;26;1;2;0;1;0;0;0;0;1;1;0;0;4292;59176;179154;72;58;6;20;22;12;4;10;2;6;21;28;13;9;17;0;12;8;7;0;1;5;0;3;Regular Season;6;38;12;10;6;7;23;15;9;4
88;2033;10;11;Amalie Arena;10819;29;11;4;3;0;2;1;1;0;2;0;1;0;0;56012;59790;14435;72;59;4;4;20;25;2;5;6;2;26;27;10;18;16;2;10;3;11;0;0;2;1;2;Regular Season;6;32;13;15;6;7;30;13;7;2
89;2033;10;11;Capital One Arena;17698;22;8;0;1;0;0;0;0;0;0;1;0;0;0;13714;64730;38057;81;45;2;14;22;16;5;9;2;8;33;23;10;14;21;0;8;9;1;0;0;2;1;1;Regular Season;5;38;18;15;5;12;18;8;7;0
90;2033;10;11;TD Garden;15323;5;4182;8;5;2;4;2;0;0;2;0;3;0;0;91729;91204;169106;54;59;10;12;16;25;5;8;7;7;37;26;11;10;9;0;7;7;18;0;3;6;2;5;Regular Season;7;23;15;7;2;2;34;14;7;2
91;2033;10;11;Ball Arena;14006;25;9;2;3;0;1;1;0;0;1;2;0;0;0;4814;143407;78680;38;44;12;8;24;28;12;5;6;6;30;28;0;7;5;0;9;3;12;0;0;4;1;6;Regular Season;7;15;13;3;0;9;15;11;5;4
92;2033;10;11;Bridgestone Arena;8627;32;35;4;3;2;1;1;0;0;2;1;0;0;0;165291;3177;169870;79;75;22;8;21;20;2;5;5;3;36;28;16;20;10;0;18;6;15;0;1;4;1;6;Regular Season;10;29;17;18;5;11;33;12;17;2
93;2033;10;11;Enterprise Center;17791;16;18;9;2;2;2;5;0;0;0;1;1;0;0;18206;165214;31432;59;63;4;12;11;24;11;6;5;6;27;29;10;7;21;0;11;13;11;0;1;1;0;2;Regular Season;6;22;17;9;5;7;28;11;13;4
94;2033;10;11;Canada Life Centre;8199;33;23;5;4;2;0;2;1;0;1;1;2;0;0;289;58247;84974;57;51;2;4;31;23;2;1;7;4;25;37;14;7;12;2;6;7;8;1;0;2;1;1;Regular Season;10;25;10;7;5;12;19;13;6;1
95;2033;10;11;Honda Center;15077;30;21;3;2;2;0;1;0;0;0;1;1;0;0;31472;47107;37584;63;45;4;0;35;21;3;7;3;7;23;28;7;7;8;0;6;9;10;0;0;0;1;2;Regular Season;13;29;13;3;5;6;23;10;5;1
96;2033;10;11;SAP Center;16632;27;12;0;2;0;0;0;0;0;0;1;1;0;0;85798;20818;62325;75;60;6;8;26;18;6;6;3;6;30;36;14;10;18;0;7;12;7;0;0;4;0;3;Regular Season;10;37;18;9;1;12;24;12;10;2
97;2033;10;11;Climate Pledge Arena;9815;4838;34;3;2;0;1;1;1;0;0;2;0;0;0;15856;43725;9235;54;90;6;2;24;31;5;5;4;8;29;28;4;3;10;5;11;21;14;7;0;1;0;3;Regular Season;15;23;8;5;3;8;45;21;9;7
98;2033;10;12;Madison Square Garden;14980;10;20;7;3;4;2;1;0;0;2;1;0;0;0;64889;3133;238;55;71;10;17;27;13;5;11;6;12;26;33;12;5;10;0;9;12;20;0;4;3;0;5;Regular Season;5;26;10;10;4;9;35;12;11;4
99;2033;10;13;Little Caesars Arena;13352;9;19;3;2;1;0;2;0;0;1;1;0;0;0;78680;77070;71777;51;50;8;6;23;22;10;7;3;6;29;25;12;10;6;0;12;7;6;0;0;3;1;4;Regular Season;10;21;10;7;3;7;26;7;7;3
100;2033;10;13;PPG Paints Arena;13298;15;4182;2;1;2;0;0;0;0;0;1;0;0;0;147945;84981;86095;73;58;4;8;20;11;5;5;5;4;26;30;19;18;10;0;6;11;8;0;0;4;0;2;Regular Season;7;38;14;11;3;14;22;12;8;2
101;2033;10;13;TD Garden;14266;5;32;4;3;2;1;1;0;0;2;1;0;0;0;85789;143013;364;49;48;8;18;22;25;5;8;4;3;33;36;6;13;7;0;11;5;11;0;0;4;1;4;Regular Season;12;16;9;12;0;9;20;8;8;3
102;2033;10;13;KeyBank Center;13611;17;14;2;4;1;0;1;0;0;2;0;2;0;0;708;70240;129;49;61;6;4;30;18;9;7;2;6;34;28;15;3;9;0;11;17;14;0;0;2;0;3;Regular Season;9;23;10;5;2;6;32;13;7;3
103;2033;10;13;Nationwide Arena;14815;34;16;2;6;0;1;1;0;0;2;3;1;0;0;169476;18206;165214;58;58;8;10;24;13;3;3;3;9;26;27;10;5;10;0;14;12;7;0;1;5;2;4;Regular Season;12;23;14;7;2;10;29;5;9;5
104;2033;10;13;PNC Arena;12091;24;8;3;1;1;0;2;0;0;0;1;0;0;0;85225;533;20693;61;70;8;16;29;26;5;5;4;5;29;32;10;4;8;0;15;14;15;0;1;3;0;4;Regular Season;17;23;14;5;2;8;35;13;11;3
105;2033;10;13;FLA Live Arena;10380;31;11;2;3;1;1;0;0;0;1;1;1;0;0;32996;91661;31972;60;58;18;8;20;15;9;5;4;5;21;33;15;18;6;0;11;4;12;0;0;4;0;4;Regular Season;5;27;16;7;5;8;27;10;8;5
106;2033;10;13;Capital One Arena;18512;22;3;0;2;0;0;0;0;0;0;0;2;0;0;556;36652;54289;69;41;4;16;17;30;12;8;3;3;22;26;12;16;10;0;8;5;4;0;0;3;0;2;Regular Season;10;34;13;11;1;9;16;9;6;1
107;2033;10;13;New Tempe Arena;7348;26;28;4;2;1;1;2;0;0;0;2;0;0;0;29677;147114;58248;53;68;28;14;20;18;7;7;7;3;17;29;9;11;6;0;12;16;6;0;1;2;1;4;Regular Season;8;23;9;12;1;9;26;18;12;3
108;2033;10;13;Honda Center;14787;30;35;4;2;2;2;0;0;0;1;0;1;0;0;84975;84956;18911;68;56;6;8;17;22;6;9;5;5;26;25;10;11;17;0;13;6;10;0;2;4;0;3;Regular Season;12;22;16;15;3;6;19;16;12;3
109;2033;10;13;Rogers Arena;16028;18;21;5;7;2;2;1;0;0;2;3;2;0;0;84965;175;70249;58;63;6;8;22;19;8;6;2;9;37;39;11;9;15;0;10;15;10;0;0;4;1;3;Regular Season;10;20;20;7;1;9;30;16;3;5
110;2033;10;14;Climate Pledge Arena;10354;4838;25;3;4;1;0;2;0;0;1;0;2;0;1;37049;65145;169907;62;78;8;9;30;12;5;7;4;4;28;38;8;5;12;5;10;14;12;9;1;3;1;4;Regular Season;14;21;20;4;6;10;33;18;18;2
111;2033;10;14;PPG Paints Arena;14296;15;11;6;5;0;3;2;1;0;1;3;1;0;0;86095;1050;75198;82;70;16;8;27;21;5;2;7;7;38;38;5;17;22;9;13;10;9;2;1;4;1;3;Regular Season;6;44;12;15;5;12;35;10;11;2
112;2033;10;14;Madison Square Garden;16220;10;0;5;4;1;2;1;0;1;4;0;0;0;0;238;18099;3133;70;76;10;8;26;13;5;8;8;5;38;35;12;6;18;2;8;13;9;11;2;4;0;5;Regular Season;12;28;14;16;2;15;33;17;8;5
113;2033;10;14;UBS Arena;17113;20;16;4;1;1;3;0;0;0;1;0;0;0;0;15297;58002;84970;57;53;4;6;21;19;7;1;6;3;29;33;6;14;15;0;7;9;4;0;1;3;0;2;Regular Season;3;25;16;12;1;12;18;14;8;1
114;2033;10;14;American Airlines Center;19099;12;27;3;5;3;0;0;0;0;3;0;2;0;0;170537;66250;31467;54;62;2;2;30;15;4;6;5;3;30;30;14;5;5;0;9;14;17;0;0;1;1;1;Regular Season;8;22;14;8;2;7;28;14;6;7
115;2033;10;14;Rogers Place;14814;23;35;0;3;0;0;0;0;0;1;2;0;0;0;143473;91644;3177;59;51;12;20;20;17;10;5;10;9;29;38;12;12;8;0;8;13;8;0;0;5;0;6;Regular Season;6;25;21;6;1;7;24;11;5;4
116;2033;10;15;Nationwide Arena;13285;34;19;2;3;1;0;1;0;0;3;0;0;0;0;79106;33115;78585;52;53;2;4;18;19;6;4;6;4;22;31;6;6;14;0;12;7;5;0;0;2;0;1;Regular Season;9;16;13;8;6;9;23;12;7;2
117;2033;10;15;Amalie Arena;10566;29;4182;1;4;0;0;1;0;0;1;2;1;0;0;164488;147558;91185;50;47;6;6;28;21;3;3;2;4;23;29;7;6;16;0;8;11;7;0;0;3;0;3;Regular Season;8;26;8;5;3;7;21;7;9;3
118;2033;10;15;Little Caesars Arena;13371;9;5;3;1;1;1;1;0;0;1;0;0;0;0;4814;44163;20;48;62;4;6;23;11;6;5;5;2;28;28;10;14;6;0;12;11;7;0;0;3;0;2;Regular Season;5;25;10;7;1;11;25;13;13;0
119;2033;10;15;Wells Fargo Center;19260;14;22;6;2;3;1;2;0;0;2;0;0;0;0;79102;143666;59667;47;52;4;2;22;20;1;5;7;5;30;24;10;6;8;0;8;11;11;0;1;1;0;2;Regular Season;8;21;11;4;3;7;18;12;14;1
120;2033;10;15;KeyBank Center;13041;17;32;2;3;0;2;0;0;0;1;0;1;1;0;57588;146396;59177;60;47;10;10;24;30;5;9;6;5;25;30;10;11;11;1;11;6;8;3;1;5;1;5;Regular Season;6;29;15;7;3;1;23;10;11;2
121;2033;10;15;Canada Life Centre;9625;33;28;6;4;1;2;3;0;0;2;0;2;0;0;79119;85795;564;75;55;4;8;21;20;5;8;5;4;35;43;16;8;18;0;6;13;4;0;1;4;0;2;Regular Season;14;30;13;14;4;11;24;13;5;2
122;2033;10;15;PNC Arena;13457;24;3;5;1;3;0;2;0;0;1;0;0;0;0;14807;20693;85225;56;61;2;8;24;18;2;5;3;8;23;26;5;7;11;0;16;13;8;0;0;4;0;1;Regular Season;8;30;8;6;4;9;36;9;7;0
123;2033;10;15;Rogers Place;16094;23;21;1;3;0;0;1;0;0;2;0;1;0;0;47102;64802;19110;46;41;14;2;26;17;14;8;7;6;26;22;13;8;5;0;10;2;8;0;1;1;0;2;Regular Season;5;23;9;9;0;7;13;14;4;3
124;2033;10;15;SAP Center;16119;27;4838;6;0;4;2;0;0;0;0;0;0;0;0;175660;33157;87153;75;54;8;8;24;23;4;7;2;6;29;32;17;20;20;0;11;9;6;0;1;4;0;4;Regular Season;5;40;15;12;3;12;18;12;10;2
125;2033;10;16;Bell Centre;20128;0;8;5;4;2;1;2;0;0;1;0;3;0;0;18099;85257;15888;60;56;6;2;12;27;3;3;3;11;31;28;12;5;11;0;13;7;13;0;0;1;0;3;Regular Season;14;24;14;6;2;9;23;12;6;6
126;2033;10;16;Madison Square Garden;15319;10;16;3;2;2;0;1;0;0;0;1;1;0;0;238;74671;91183;64;60;10;18;19;12;7;9;7;3;37;29;20;6;10;0;8;7;10;0;2;4;0;5;Regular Season;12;23;20;5;4;14;25;12;6;3
127;2033;10;16;UBS Arena;15688;20;11;5;1;1;3;1;0;0;0;1;0;0;0;59185;23067;15297;75;56;20;14;18;27;4;3;3;1;35;25;12;24;15;0;7;6;18;0;3;7;1;5;Regular Season;2;40;16;11;6;13;13;15;10;5
128;2033;10;16;Rogers Arena;16428;18;30;2;7;0;0;2;0;0;2;3;2;0;0;37584;18911;36145;56;63;14;6;17;26;7;5;4;3;34;29;7;6;13;0;19;8;13;0;0;3;5;7;Regular Season;14;18;14;8;2;5;30;13;11;4
129;2033;10;17;Little Caesars Arena;12015;9;29;2;1;0;1;1;0;0;1;0;0;0;0;86055;143483;36096;45;51;16;18;29;21;2;6;5;7;25;27;14;5;5;0;12;6;8;0;1;4;0;3;Regular Season;10;17;10;6;2;8;19;14;7;3
130;2033;10;17;Nationwide Arena;15082;34;15;2;6;0;2;0;0;0;3;2;1;0;0;31087;78488;85723;72;72;20;25;14;16;7;5;4;5;25;48;8;12;11;0;16;17;17;0;0;5;2;6;Regular Season;18;27;16;7;4;6;39;11;14;2
131;2033;10;17;PNC Arena;11450;24;19;3;0;1;1;1;0;0;0;0;0;0;0;6508;91186;85225;68;49;4;6;30;22;6;6;5;8;21;26;16;11;17;0;2;11;10;0;1;3;0;2;Regular Season;5;30;20;11;2;5;28;12;3;1
132;2033;10;17;FLA Live Arena;9222;31;4182;2;3;1;0;1;0;0;1;0;2;0;0;10295;31076;11750;61;49;4;4;24;15;7;4;2;5;22;26;7;7;11;0;3;6;18;0;0;2;0;2;Regular Season;13;25;12;10;1;4;22;16;5;2
133;2033;10;17;Capital One Arena;16854;22;5;4;1;2;0;2;0;0;1;0;0;0;0;64730;79265;78568;56;53;6;6;23;31;2;4;5;6;27;26;16;5;14;0;5;9;6;0;1;3;0;3;Regular Season;7;27;12;9;1;14;20;14;2;3
134;2033;10;17;Bridgestone Arena;8989;32;21;6;3;2;2;2;0;0;2;1;0;0;0;15810;47116;14249;64;65;10;12;17;21;5;7;4;3;26;35;7;11;17;0;12;12;7;0;2;6;1;5;Regular Season;6;30;15;9;4;10;27;17;9;2
135;2033;10;17;New Tempe Arena;7653;26;14;3;2;1;1;1;0;0;0;1;1;0;0;4292;85790;179154;46;66;8;6;23;19;4;9;3;4;22;26;5;12;7;0;11;8;22;0;1;3;0;4;Regular Season;8;15;10;11;2;5;38;7;12;4
136;2033;10;17;American Airlines Center;19099;12;25;6;2;4;1;1;0;0;2;0;0;0;0;14785;7991;91643;58;50;6;8;32;11;4;5;6;5;26;31;10;8;11;0;7;3;9;0;2;4;0;3;Regular Season;8;27;10;8;5;13;20;8;9;0
137;2033;10;17;Climate Pledge Arena;8661;4838;17;1;4;0;0;1;0;0;4;0;0;0;0;75405;143348;169920;54;55;28;13;28;20;5;3;3;5;26;30;12;8;7;0;14;8;9;0;0;4;1;5;Regular Season;16;18;10;9;1;4;28;14;8;1
138;2033;10;18;Canadian Tire Centre;13698;28;27;1;3;1;0;0;0;0;1;0;2;0;0;20818;140433;175660;73;47;10;20;24;16;9;4;10;5;18;32;16;14;15;0;8;8;4;0;0;5;0;5;Regular Season;9;32;16;12;4;8;22;10;6;1
139;2033;10;18;Rogers Place;13761;23;33;3;1;0;0;3;0;0;0;0;1;0;0;58247;59218;490;55;54;4;7;30;25;9;13;6;3;27;23;14;3;15;0;4;7;15;0;1;2;0;2;Regular Season;5;25;9;14;2;12;23;11;8;0
140;2033;10;19;Nationwide Arena;14759;34;0;4;0;2;2;0;0;0;0;0;0;0;0;676;37023;89382;65;59;6;8;27;25;4;7;2;3;29;29;16;9;12;0;15;7;16;0;1;4;0;3;Regular Season;4;34;16;7;4;4;27;17;10;1
141;2033;10;19;Honda Center;15139;30;26;1;2;1;0;0;0;0;1;1;0;0;0;37742;86340;173806;53;55;8;4;17;14;12;6;9;10;21;23;14;12;7;0;10;9;9;0;0;2;1;4;Regular Season;8;21;5;16;3;6;21;19;8;1
142;2033;10;19;United Center;22428;8;35;5;3;2;1;2;0;0;0;1;2;0;0;38057;62300;36804;69;62;16;4;27;15;3;5;4;8;36;32;19;8;14;0;7;8;7;0;0;2;0;3;Regular Season;8;33;17;10;1;13;22;15;8;4
143;2033;10;19;Scotiabank Saddledome;13096;19;12;2;1;1;0;1;0;0;0;1;0;0;0;91648;62325;58832;50;55;4;10;23;18;7;5;8;4;27;26;7;10;12;0;9;9;9;0;0;5;0;2;Regular Season;3;27;12;6;2;8;25;18;3;1
144;2033;10;20;Little Caesars Arena;12107;9;28;5;3;1;3;1;0;0;1;2;0;0;0;78680;178624;38275;64;66;4;8;22;19;6;8;3;8;23;40;8;13;10;0;12;10;18;0;1;4;0;2;Regular Season;10;28;8;15;3;9;23;14;20;0
145;2033;10;20;Wells Fargo Center;18515;14;31;1;2;1;0;0;0;0;1;1;0;0;0;170904;147297;179571;39;50;4;4;17;29;9;8;3;6;32;26;9;4;2;0;11;11;8;0;0;2;0;2;Regular Season;5;18;10;5;1;4;26;10;7;3
146;2033;10;20;TD Garden;14465;5;29;2;5;2;0;0;0;0;1;0;4;0;0;91650;178992;77091;41;60;12;18;24;31;1;3;2;4;30;37;7;5;6;0;11;9;19;0;1;4;1;6;Regular Season;12;17;7;2;3;1;31;9;12;7
147;2033;10;20;Prudential Center;14591;21;15;1;2;0;1;0;0;0;0;0;2;0;0;31087;47107;85727;62;65;4;6;20;24;1;10;4;6;21;27;14;15;9;0;9;12;12;0;1;3;0;2;Regular Season;6;30;16;9;1;8;23;15;15;4
148;2033;10;20;Scotiabank Arena;19073;3;27;2;3;1;1;0;0;0;1;0;2;0;0;13921;16544;82;55;86;18;6;17;17;10;11;3;4;27;45;7;4;9;0;28;16;19;0;0;3;1;4;Regular Season;10;19;12;12;2;8;41;19;14;4
149;2033;10;20;UBS Arena;17113;20;22;3;4;1;2;0;0;0;1;1;1;1;0;12641;27809;18318;54;61;10;10;19;25;6;6;3;4;31;33;10;11;8;0;12;11;10;1;1;5;1;5;Regular Season;5;30;7;9;3;6;28;18;4;5
150;2033;10;20;Enterprise Center;17297;16;10;5;2;1;3;1;0;0;0;0;2;0;0;169476;18206;74671;80;56;6;6;9;28;4;5;7;3;19;32;13;23;9;0;5;10;9;0;1;3;1;3;Regular Season;11;36;12;12;9;9;25;12;9;1
151;2033;10;20;Rogers Arena;16228;18;26;3;5;0;3;0;0;0;3;0;2;0;0;4292;164471;20361;49;54;6;8;20;28;7;13;9;3;24;36;5;10;9;0;10;6;11;0;1;4;1;3;Regular Season;11;19;6;9;4;8;23;12;9;2
152;2033;10;20;American Airlines Center;17126;12;17;2;1;1;1;0;0;0;0;0;1;0;0;91214;70240;62256;60;52;8;6;18;17;7;8;9;4;25;27;9;18;5;0;9;9;13;0;0;3;1;4;Regular Season;9;25;15;8;3;6;30;7;6;3
153;2033;10;20;T-Mobile Arena;8641;4182;33;4;2;1;2;1;0;0;1;0;1;0;0;9488;12640;74740;59;57;8;6;18;25;6;5;7;7;28;20;13;7;8;0;11;9;11;0;0;3;0;4;Regular Season;6;24;14;7;8;9;25;12;7;4
154;2033;10;20;Climate Pledge Arena;8977;4838;32;4;3;0;3;1;0;0;2;1;0;0;0;15856;57588;33231;60;52;2;4;17;34;3;4;3;4;30;30;6;12;8;0;6;10;10;0;0;2;0;1;Regular Season;12;21;13;11;3;8;25;8;8;3
155;2033;10;20;Crypto.com Arena;16533;11;23;6;4;3;1;2;0;0;2;1;1;0;0;146323;490;174222;51;48;14;14;18;19;4;7;7;7;32;32;11;6;13;0;12;10;5;0;1;2;0;2;Regular Season;8;24;7;9;3;6;24;9;8;1
156;2033;10;21;Bell Centre;21273;0;34;2;3;0;1;1;0;0;1;1;1;0;0;37023;18099;676;63;63;6;10;13;21;3;6;8;5;26;28;14;11;13;0;7;15;8;0;1;5;2;3;Regular Season;8;30;12;10;3;9;30;14;7;3
157;2033;10;21;Xcel Energy Center;14552;35;10;6;1;1;3;2;0;0;0;0;1;0;0;85827;91644;84959;59;58;8;2;19;19;5;13;5;5;37;35;6;5;12;0;11;10;9;0;1;1;0;4;Regular Season;9;30;10;7;3;4;35;11;6;2
158;2033;10;22;Rogers Arena;15081;18;33;3;4;0;2;1;0;0;4;0;0;0;0;20694;78470;564;52;52;4;16;25;17;3;11;4;5;30;29;11;9;8;0;16;7;7;0;0;3;1;2;Regular Season;7;23;9;9;4;8;25;9;7;3
159;2033;10;22;American Airlines Center;18648;12;32;3;4;2;0;1;0;0;0;2;2;0;0;57588;66250;59177;64;48;4;2;26;19;4;7;7;6;28;33;12;15;16;0;5;7;12;0;0;1;1;2;Regular Season;5;29;12;15;3;5;20;14;6;3
160;2033;10;22;TD Garden;14453;5;9;4;3;1;2;0;0;1;2;0;1;0;0;85099;84979;91388;71;67;6;6;18;21;6;5;9;4;37;36;15;16;4;1;15;6;11;3;1;3;1;3;Regular Season;18;27;19;9;1;15;21;21;12;1
161;2033;10;22;Scotiabank Arena;18670;3;31;6;2;3;1;2;0;0;1;1;0;0;0;85461;4924;556;54;73;8;8;25;15;13;6;6;4;27;32;15;4;8;0;15;13;12;0;2;4;1;4;Regular Season;8;21;15;8;2;5;37;16;11;4
162;2033;10;22;Nationwide Arena;17002;34;27;1;8;0;1;0;0;0;3;4;1;0;0;34741;31467;170537;56;79;8;6;24;20;8;2;6;0;32;43;9;4;10;0;13;25;9;0;0;3;2;4;Regular Season;12;23;10;11;0;8;40;14;14;3
163;2033;10;22;Xcel Energy Center;13829;35;17;7;2;3;2;2;0;0;1;0;1;0;0;91644;3177;42154;68;59;4;8;20;23;6;5;6;4;35;21;15;14;12;0;11;6;8;0;2;4;1;2;Regular Season;6;34;10;15;3;6;26;15;9;3
164;2033;10;22;Canadian Tire Centre;12635;28;0;3;2;0;2;1;0;0;0;1;1;0;0;59169;31454;146314;72;51;4;2;25;20;3;7;6;2;34;31;9;17;16;0;7;7;11;0;0;1;1;2;Regular Season;9;28;16;18;1;9;20;16;3;3
165;2033;10;22;UBS Arena;17113;20;14;0;4;0;0;0;0;0;1;0;3;0;0;708;129;35327;56;65;8;4;27;30;9;5;4;7;19;25;12;4;4;0;13;7;15;0;0;2;0;4;Regular Season;11;26;15;4;0;9;20;19;13;4
166;2033;10;22;Capital One Arena;18512;22;15;5;4;0;3;2;0;0;2;1;1;0;0;75117;85906;74739;76;52;10;26;21;27;8;2;7;7;34;33;10;17;19;0;5;11;2;0;1;8;2;5;Regular Season;6;38;14;10;8;13;20;10;9;0
167;2033;10;22;Ball Arena;13587;25;29;4;2;2;1;1;0;0;0;0;2;0;0;167046;18337;37049;51;54;12;8;23;27;12;5;4;3;37;24;9;7;10;0;17;12;4;0;0;4;0;6;Regular Season;7;30;6;3;5;8;28;10;6;2
168;2033;10;22;Enterprise Center;19886;16;21;1;2;0;0;1;0;0;0;0;1;1;0;34754;23778;86192;68;67;4;4;23;28;3;3;5;6;24;27;13;14;14;0;8;9;16;1;0;2;0;2;Regular Season;4;30;18;13;3;7;34;14;11;1
169;2033;10;22;T-Mobile Arena;10638;4182;30;5;4;1;1;3;0;0;2;1;1;0;0;10295;86340;58287;72;64;14;20;23;22;8;3;2;2;40;35;11;11;14;0;14;8;12;0;0;5;0;7;Regular Season;13;31;11;11;6;13;26;14;7;4
170;2033;10;22;Crypto.com Arena;18867;11;24;6;1;3;1;2;0;0;1;0;0;0;0;46510;32996;1050;68;49;8;8;25;17;4;4;4;5;36;24;14;16;14;0;9;2;10;0;2;4;1;4;Regular Season;6;39;11;10;2;9;24;9;6;1
171;2033;10;22;Rogers Place;15173;23;26;1;4;0;0;1;0;0;0;1;3;0;0;58248;85838;37742;45;45;10;2;17;14;8;7;6;7;30;18;15;4;5;0;5;10;11;0;0;1;2;5;Regular Season;6;23;8;6;2;9;19;6;10;1
172;2033;10;22;Climate Pledge Arena;9504;4838;8;5;4;0;4;0;0;1;0;3;1;0;0;13279;78463;15856;65;87;10;16;21;27;5;5;3;5;40;38;7;11;7;3;11;20;17;9;0;3;0;5;Regular Season;20;21;13;12;1;8;42;14;21;4
173;2033;10;23;Ball Arena;13351;25;10;5;2;0;4;1;0;0;1;1;0;0;0;169907;78185;37049;73;58;6;16;14;24;7;8;2;2;40;27;9;19;24;0;12;9;2;0;1;3;1;3;Regular Season;7;30;14;16;6;17;18;11;9;3
174;2033;10;23;Scotiabank Saddledome;11750;19;4838;7;0;2;3;2;0;0;0;0;0;0;0;59607;58832;18330;64;43;8;10;27;15;5;8;6;5;26;36;7;19;16;0;6;7;5;0;3;5;0;4;Regular Season;3;31;16;12;2;9;15;11;7;1
175;2033;10;24;Amalie Arena;11834;29;14;0;3;0;0;0;0;0;0;2;1;0;0;708;72369;129;46;65;6;6;20;13;11;1;2;3;27;25;6;5;7;0;12;11;13;0;0;3;0;3;Regular Season;11;14;12;8;1;3;31;14;11;6
176;2033;10;24;Canadian Tire Centre;13511;28;31;1;3;1;0;0;0;0;0;0;3;0;0;79111;174580;6886;59;58;2;0;23;16;7;4;3;5;28;27;10;9;10;0;12;10;11;0;0;0;0;1;Regular Season;12;26;12;8;1;6;31;13;5;3
177;2033;10;24;New Tempe Arena;7949;26;9;4;2;2;2;0;0;0;0;1;1;0;0;4292;78680;179154;61;72;17;11;22;17;11;8;3;7;26;25;11;9;14;0;18;20;11;0;0;3;1;1;Regular Season;9;30;16;4;2;8;27;19;14;4
178;2033;10;24;Rogers Place;13415;23;18;4;2;0;3;1;0;0;1;1;0;0;0;75848;78619;74667;50;58;16;4;26;22;10;5;5;9;24;27;5;8;10;0;9;5;8;0;1;2;0;3;Regular Season;4;17;15;11;3;13;22;11;8;4
179;2033;10;25;PPG Paints Arena;14626;15;0;4;2;2;0;2;0;0;2;0;0;0;0;85723;85219;31087;71;50;14;4;19;18;4;6;2;1;30;25;14;10;19;0;11;6;8;0;0;2;0;2;Regular Season;11;25;19;14;2;7;21;13;8;1
180;2033;10;25;KeyBank Center;13131;17;31;2;3;0;0;2;0;0;0;2;1;0;0;91661;169920;31076;57;79;6;4;18;20;9;7;2;6;36;23;14;9;9;0;7;15;18;0;0;2;1;3;Regular Season;10;27;10;6;4;15;32;15;16;1
181;2033;10;25;Capital One Arena;18512;22;16;4;0;0;2;2;0;0;0;0;0;0;0;12641;90385;78487;67;29;18;6;25;24;3;2;5;2;19;26;12;18;11;0;5;2;5;0;1;3;0;4;Regular Season;4;36;12;12;3;3;15;6;1;4
182;2033;10;25;Prudential Center;14533;21;5;3;4;1;1;1;0;0;0;2;1;1;0;169106;32965;44163;62;66;6;8;22;10;5;3;9;2;37;37;10;4;18;2;15;13;10;3;1;4;0;3;Regular Season;10;28;11;10;3;5;34;14;10;3
183;2033;10;25;Xcel Energy Center;13367;35;32;3;5;0;2;1;0;0;2;1;2;0;0;74743;165314;74736;67;62;6;6;21;19;3;8;4;3;24;33;9;15;15;0;9;9;14;0;1;3;0;3;Regular Season;8;36;12;10;1;12;19;13;14;4
184;2033;10;25;American Airlines Center;19099;12;4182;7;3;1;4;2;0;0;1;1;1;0;0;20359;14839;62256;84;59;10;14;20;16;5;5;8;1;35;40;13;25;16;0;9;14;9;0;3;7;0;5;Regular Season;8;30;21;21;4;8;22;18;9;2
185;2033;10;25;Honda Center;14043;30;33;3;2;1;1;1;0;0;1;0;1;0;0;86340;12640;175763;56;49;4;0;13;33;7;4;7;2;23;20;10;10;9;0;11;10;11;0;0;0;0;2;Regular Season;9;22;11;12;2;6;25;8;8;2
186;2033;10;25;Scotiabank Saddledome;12102;19;24;3;2;1;1;1;0;0;2;0;0;0;0;79250;85225;85864;62;57;4;4;23;17;6;7;3;4;34;32;13;9;10;0;11;13;10;0;0;2;0;2;Regular Season;7;25;17;9;4;6;30;14;3;4
187;2033;10;25;United Center;21493;8;10;3;2;1;1;0;1;0;1;0;1;0;0;38057;167030;5326;65;52;6;4;11;25;4;7;6;8;38;20;6;17;6;2;11;9;6;0;0;2;0;3;Regular Season;9;35;12;6;3;7;24;6;10;5
