PlayerId;TeamId;FranchiseId;Games Played;Minutes Played;Wins;Losses;OT;Shots Against;Saves;Goals Against;Goals Against Average;Shutouts;Save Percentage;Game Rating
75464;460;460;2;119;1;1;0;53;45;8;4.00;0;.849;47
75764;2158;2158;3;180;3;0;0;59;54;5;1.67;0;.915;65
76405;732;732;4;238;2;2;0;134;126;8;2.01;0;.940;86
76406;4989;4989;5;304;2;3;0;184;167;17;3.35;1;.908;70
76486;716;716;4;185;2;2;0;91;82;9;2.91;0;.901;63
76628;3730;3730;4;195;2;1;0;123;113;10;3.06;0;.919;73
76885;891;891;5;287;2;3;0;166;145;21;4.38;0;.873;58
76951;1872;1872;2;122;0;1;1;80;76;4;1.96;1;.950;88
77009;721;721;2;119;0;2;0;58;50;8;4.02;0;.862;54
77086;710;710;5;247;2;1;1;91;81;10;2.42;0;.890;58
78094;831;831;3;168;1;2;0;102;89;13;4.62;0;.873;56
78223;839;839;3;180;2;1;0;103;95;8;2.67;1;.922;76
78251;564;564;4;241;2;1;1;122;112;10;2.49;1;.918;74
78262;619;619;3;179;1;2;0;85;71;14;4.69;0;.835;51
78348;897;897;4;240;3;1;0;148;135;13;3.25;0;.912;69
78479;4247;4247;1;58;0;1;0;29;25;4;4.09;0;.862;43
78492;438;438;1;60;1;0;0;11;10;1;1.00;0;.909;66
78581;53;53;1;58;0;1;0;20;17;3;3.07;0;.850;46
78587;719;719;4;239;3;1;0;98;90;8;2.00;1;.918;67
78596;873;873;3;185;1;1;1;103;93;10;3.24;0;.903;71
78775;4837;4837;1;59;0;1;0;46;42;4;4.06;0;.913;81
78806;34;34;3;155;2;1;0;68;58;10;3.86;0;.853;48
78815;562;562;3;181;1;2;0;77;68;9;2.98;0;.883;57
78820;4997;4997;1;65;0;0;1;45;41;4;3.66;0;.911;83
78864;410;410;2;120;1;1;0;87;81;6;3.00;1;.931;83
78920;835;835;2;119;1;1;0;58;53;5;2.51;0;.914;68
79132;49;49;1;60;1;0;0;25;22;3;3.00;0;.880;59
79141;47;47;1;60;0;1;0;32;29;3;3.00;0;.906;69
79280;46;46;1;63;1;0;0;47;46;1;0.95;0;.979;98
80222;647;647;4;153;2;1;0;56;46;10;3.92;0;.821;46
80596;556;556;2;120;2;0;0;53;51;2;1.00;0;.962;78
80834;873;873;2;119;1;1;0;44;37;7;3.51;0;.841;49
81085;496;496;3;133;1;1;0;54;49;5;2.24;0;.907;63
81096;978;978;4;208;0;1;2;108;96;12;3.45;0;.889;62
81691;1440;1440;4;138;1;2;0;102;89;13;5.62;0;.873;56
82087;768;768;1;60;1;0;0;11;10;1;1.00;0;.909;57
82273;2182;2182;4;250;2;0;2;148;135;13;3.12;0;.912;69
82711;4924;4924;2;130;0;0;2;71;67;4;1.85;0;.944;83
82817;3913;3913;3;146;1;1;0;80;75;5;2.05;0;.938;73
84287;1869;1869;5;267;4;0;0;150;142;8;1.80;0;.947;78
84430;572;572;2;120;1;1;0;59;56;3;1.50;0;.949;77
84945;573;573;3;180;1;2;0;132;122;10;3.33;0;.924;76
85050;417;417;3;180;2;1;0;77;72;5;1.67;0;.935;74
85228;4998;4998;1;60;0;1;0;28;23;5;5.00;0;.821;41
85349;556;556;1;59;0;1;0;27;24;3;3.03;0;.889;59
85354;169;169;1;60;1;0;0;37;37;0;0.00;1;1.000;100
85395;758;758;4;250;1;1;2;131;119;12;2.88;0;.908;71
85468;56;56;1;60;0;1;0;31;27;4;4.00;0;.871;55
85546;631;631;4;240;3;1;0;95;85;10;2.50;0;.895;62
85555;76;76;1;60;1;0;0;40;38;2;2.00;0;.950;91
85644;629;629;2;120;1;1;0;84;77;7;3.49;0;.917;74
85649;423;423;2;116;0;1;0;74;71;3;1.54;0;.959;84
85661;4921;50;1;58;0;1;0;47;43;4;4.08;0;.915;84
85670;2168;2168;7;418;2;4;1;250;224;26;3.73;0;.896;65
85709;1527;1527;1;60;0;1;0;28;22;6;6.00;0;.786;27
85727;15;15;4;238;1;3;0;125;114;11;2.76;0;.912;70
85749;567;567;1;60;1;0;0;13;12;1;1.00;0;.923;58
85798;12;12;4;238;2;2;0;123;109;14;3.52;0;.886;62
85935;711;711;5;305;5;0;0;88;80;8;1.57;2;.909;67
85947;459;459;2;120;2;0;0;50;43;7;3.50;0;.860;62
85987;426;426;2;130;1;1;0;90;83;7;3.23;0;.922;86
86099;768;768;6;359;5;1;0;143;136;7;1.17;1;.951;76
86151;4992;4992;1;35;0;0;0;26;20;6;10.09;0;.769;27
86180;65;65;1;60;1;0;0;28;24;4;4.00;0;.857;47
86192;21;21;4;249;3;1;0;131;123;8;1.93;0;.939;83
86226;426;426;2;120;2;0;0;52;48;4;2.00;0;.923;69
86343;476;476;1;60;1;0;0;15;12;3;3.00;0;.800;39
86344;1927;1927;4;243;1;2;1;139;124;15;3.70;0;.892;66
86360;31;31;4;240;1;3;0;156;147;9;2.25;1;.942;84
86394;876;876;4;242;0;3;1;123;111;12;2.97;0;.902;71
86422;552;552;2;124;0;1;1;49;42;7;3.37;0;.857;52
86472;73;73;1;60;0;1;0;32;29;3;3.00;0;.906;63
86485;639;639;4;176;2;1;0;100;89;11;3.73;0;.890;59
86531;428;428;1;60;1;0;0;25;24;1;1.00;0;.960;79
86579;434;434;4;242;3;0;1;90;85;5;1.24;0;.944;73
86686;558;558;2;124;2;0;0;72;69;3;1.45;1;.958;98
86697;20;20;4;238;2;2;0;115;101;14;3.52;0;.878;61
86862;55;55;1;65;0;0;1;42;39;3;2.77;0;.929;96
86875;620;620;6;317;1;5;0;178;157;21;3.97;0;.882;56
87164;167;167;1;60;0;1;0;30;24;6;6.00;0;.800;33
87603;631;631;2;125;2;0;0;59;54;5;2.40;0;.915;74
88646;748;748;6;365;5;0;1;176;171;5;0.82;2;.972;89
88692;552;552;1;59;0;1;0;15;12;3;3.05;0;.800;48
89190;837;837;1;60;1;0;0;37;36;1;0.99;0;.973;94
89874;843;843;4;240;3;1;0;164;154;10;2.50;1;.939;88
89930;579;579;2;93;0;2;0;61;50;11;7.04;0;.820;33
89998;1861;1861;5;263;1;3;0;167;147;20;4.56;0;.880;61
90164;43;34;1;60;1;0;0;22;19;3;3.00;0;.864;54
90734;564;564;2;120;2;0;0;31;30;1;0.50;1;.968;70
91178;12;12;3;181;1;1;1;91;81;10;3.30;0;.890;60
91194;766;766;3;180;0;3;0;142;125;17;5.67;0;.880;62
91212;170;170;1;60;1;0;0;28;26;2;2.00;0;.929;71
91358;767;767;4;245;2;2;0;116;100;16;3.92;0;.862;55
91398;158;60;1;59;0;1;0;44;41;3;3.02;0;.932;88
91413;4714;4714;1;60;0;1;0;36;33;3;3.00;0;.917;75
91448;435;435;2;100;0;1;0;64;58;6;3.58;0;.906;68
92283;460;460;2;118;0;2;0;42;34;8;4.04;0;.810;35
93756;2199;2199;4;231;1;2;0;138;128;10;2.60;0;.928;78
94107;767;767;3;183;2;0;1;94;84;10;3.28;0;.894;63
94134;2529;2529;2;120;1;1;0;51;45;6;3.00;0;.882;55
94508;2197;2197;4;238;2;2;0;122;113;9;2.26;2;.926;78
94557;415;415;1;59;0;1;0;31;29;2;2.01;0;.935;76
95405;776;776;2;113;0;2;0;71;60;11;5.83;0;.845;44
139865;437;437;2;62;0;1;0;42;36;6;5.73;0;.857;48
141294;436;436;1;58;0;1;0;20;17;3;3.06;0;.850;56
141419;563;563;4;239;3;1;0;98;95;3;0.75;2;.969;85
141459;411;411;1;60;1;0;0;26;24;2;2.00;0;.923;72
141484;51;51;1;51;0;1;0;41;35;6;6.96;0;.854;41
141530;449;449;2;124;2;0;0;62;54;8;3.86;0;.871;55
141635;456;456;2;76;0;1;0;31;26;5;3.92;0;.839;46
141978;983;983;4;243;1;2;1;129;117;12;2.95;0;.907;72
141998;35;35;3;190;2;1;0;80;73;7;2.21;0;.913;73
142492;151;40;1;60;1;0;0;29;26;3;3.00;0;.897;60
142583;1922;1922;2;130;0;0;2;62;55;7;3.23;0;.887;68
142810;497;497;5;298;2;3;0;140;133;7;1.41;1;.950;79
143036;519;519;5;305;4;0;1;126;115;11;2.16;0;.913;70
143063;524;524;4;243;1;3;0;153;140;13;3.20;0;.915;77
143083;512;512;3;179;0;3;0;67;56;11;3.69;0;.836;43
143100;1440;1440;6;280;0;4;0;197;165;32;6.85;0;.838;43
143156;21;21;3;179;1;2;0;91;81;10;3.34;0;.890;63
143191;2193;2193;4;240;4;0;0;100;91;9;2.25;0;.910;66
143256;1477;1477;4;224;1;3;0;81;70;11;2.94;1;.864;54
143301;54;54;1;60;1;0;0;17;17;0;0.00;1;1.000;87
143330;518;518;4;248;1;2;1;98;88;10;2.42;0;.898;58
143412;617;617;5;243;3;2;0;79;69;10;2.47;1;.873;54
143473;22;22;4;254;3;0;1;142;133;9;2.13;0;.937;80
143507;41;31;1;60;0;1;0;49;44;5;5.00;0;.898;79
143523;522;522;5;300;3;2;0;136;123;13;2.59;0;.904;68
143749;4838;4838;4;249;2;2;0;109;95;14;3.36;0;.872;61
143829;577;577;1;63;1;0;0;28;23;5;4.76;0;.821;35
143879;1930;1930;2;121;0;1;1;69;63;6;2.97;0;.913;74
144705;553;553;1;60;1;0;0;24;23;1;1.00;0;.958;73
145038;4538;4538;6;248;4;1;0;107;99;8;1.93;2;.925;66
145636;2465;2465;3;179;1;2;0;74;65;9;3.01;0;.878;57
146184;783;783;4;238;2;2;0;108;95;13;3.27;0;.880;60
146386;894;894;4;244;2;1;1;130;123;7;1.72;0;.946;78
146684;945;945;5;253;3;1;0;143;129;14;3.32;0;.902;63
146862;17;17;4;178;1;2;0;125;113;12;4.04;0;.904;68
147264;517;517;4;185;1;2;0;94;84;10;3.23;0;.894;58
147567;874;874;4;234;1;3;0;97;79;18;4.61;0;.814;41
147945;4182;4182;4;239;2;2;0;124;113;11;2.76;0;.911;68
148041;828;828;2;121;2;0;0;38;35;3;1.49;0;.921;64
148503;4636;4636;4;240;2;2;0;138;128;10;2.50;0;.928;79
148508;495;495;4;239;1;2;1;128;117;11;2.75;0;.914;75
148573;496;496;5;299;2;2;1;116;107;9;1.80;0;.922;67
148652;762;762;3;185;2;1;0;66;55;11;3.57;0;.833;51
148691;498;498;4;239;2;2;0;130;119;11;2.75;1;.915;72
148788;751;751;2;118;0;2;0;74;68;6;3.03;0;.919;77
148829;2545;2545;4;241;2;1;1;126;114;12;2.98;0;.905;73
148904;1497;1497;3;179;1;2;0;83;76;7;2.34;0;.916;65
148956;879;879;2;73;0;1;0;49;37;12;9.80;0;.755;24
148958;25;25;3;180;2;1;0;61;52;9;3.00;0;.852;51
149112;2545;2545;3;180;3;0;0;80;77;3;1.00;1;.963;90
149191;1497;1497;4;245;3;0;1;109;99;10;2.45;0;.908;63
149221;3721;3721;4;245;4;0;0;83;75;8;1.96;0;.904;69
149280;3789;3789;4;240;2;2;0;109;98;11;2.74;0;.899;61
149452;33;33;5;319;3;1;1;140;131;9;1.69;1;.936;78
149455;0;0;2;119;1;1;0;45;42;3;1.51;1;.933;73
149863;427;427;1;70;0;0;1;45;43;2;1.71;0;.956;94
149969;675;675;2;125;2;0;0;24;20;4;1.91;0;.833;46
149981;1426;1426;4;239;2;2;0;167;149;18;4.52;0;.892;66
150345;547;547;1;60;0;1;0;31;27;4;4.00;0;.871;57
151728;636;636;4;225;2;2;0;128;108;20;5.32;0;.844;43
152201;543;543;3;180;1;2;0;76;66;10;3.33;0;.868;56
152202;512;512;4;239;2;2;0;93;84;9;2.26;0;.903;63
152418;62;62;1;60;1;0;0;34;33;1;1.00;0;.971;89
152464;4962;4962;3;182;2;0;1;98;91;7;2.30;0;.929;82
152478;1876;1876;3;180;1;2;0;90;81;9;3.00;0;.900;62
152624;502;502;6;360;6;0;0;134;125;9;1.50;2;.933;76
152717;10;10;5;261;1;3;0;135;123;12;2.76;0;.911;69
152835;28;28;4;237;2;2;0;115;103;12;3.03;0;.896;65
152851;80;80;1;58;0;1;0;28;24;4;4.09;0;.857;50
154162;845;845;4;244;4;0;0;86;80;6;1.47;0;.930;69
154296;775;775;4;239;2;2;0;124;113;11;2.76;0;.911;67
154414;872;872;1;60;1;0;0;23;21;2;2.00;0;.913;61
155474;520;520;3;184;1;1;1;83;76;7;2.27;0;.916;67
155664;1854;1854;3;178;1;2;0;138;126;12;4.03;0;.913;80
155769;1928;1928;5;251;2;2;0;121;115;6;1.43;0;.950;73
155917;1930;1930;2;119;1;1;0;62;56;6;3.02;0;.903;61
155943;1925;1925;3;133;1;0;1;58;50;8;3.59;0;.862;54
155945;1933;1933;2;125;2;0;0;83;75;8;3.84;0;.904;75
156148;4644;4644;4;194;1;1;1;129;120;9;2.77;0;.930;75
156254;2308;2308;1;60;1;0;0;22;19;3;3.00;0;.864;61
156298;611;611;3;165;1;1;0;115;106;9;3.27;0;.922;75
156322;622;622;4;240;4;0;0;110;100;10;2.50;0;.909;65
156632;626;626;5;281;1;3;0;145;126;19;4.06;0;.869;55
156932;707;707;4;190;0;3;0;110;97;13;4.09;0;.882;54
157295;890;890;3;142;0;1;0;79;71;8;3.38;0;.899;60
158630;4924;4924;3;186;2;0;1;86;77;9;2.89;0;.895;60
159705;876;876;1;60;1;0;0;34;32;2;2.00;0;.941;79
159851;514;514;3;180;3;0;0;49;46;3;1.00;1;.939;72
160577;641;641;3;173;0;2;1;110;98;12;4.16;0;.891;69
160650;548;548;4;192;1;1;1;108;100;8;2.49;0;.926;72
160906;5088;5088;4;198;1;0;1;123;111;12;3.62;0;.902;64
160907;626;626;4;137;1;2;0;65;55;10;4.36;0;.846;45
161006;199;199;2;123;0;1;1;51;46;5;2.43;0;.902;61
161023;4635;4635;2;118;0;2;0;57;49;8;4.06;0;.860;52
161069;4794;4794;2;125;1;0;1;79;70;9;4.32;0;.886;59
161081;2161;2161;3;184;2;1;0;105;96;9;2.93;0;.914;69
161163;715;715;2;119;0;2;0;58;49;9;4.53;0;.845;47
161336;5088;5088;5;231;1;3;1;126;108;18;4.66;0;.857;52
