PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
35462;2024;4839;32;1;0;0;0;1;0;0;0;0;62;0;1;0;0;2;0;1;2;1116;68;0;0;0
35462;2023;2626;9;5;0;2;2;0;0;0;0;0;69;0;8;5;2;3;0;0;8;4303;410;686;0;0
35465;2026;3795;193;4;0;1;0;0;0;1;0;0;64;0;5;4;2;5;2;0;2;2441;772;307;0;0
35465;2024;3800;193;3;1;1;0;2;0;0;0;0;59;0;5;4;1;1;2;2;1;1739;0;721;0;0
35465;2023;3800;193;3;0;0;0;-1;0;0;0;0;59;0;3;2;1;3;0;1;1;711;1;420;0;0
35818;2026;3797;193;1;1;0;0;0;0;0;0;0;60;0;1;3;1;1;0;0;2;388;0;229;0;0
35818;2025;426;46;4;0;1;2;-2;0;0;0;0;56;0;4;27;13;1;0;1;2;1969;638;0;0;0
35818;2024;426;46;4;0;1;6;2;0;0;0;0;63;0;8;37;17;4;1;0;0;2536;448;23;0;0
35832;2026;438;46;4;0;2;4;0;0;0;0;0;48;0;0;0;0;4;4;1;3;4188;0;506;0;0
35832;2025;438;46;4;0;2;0;-3;0;0;0;0;49;0;3;0;0;1;0;0;1;3716;84;851;0;0
35832;2024;438;46;3;0;1;0;-2;0;0;0;0;44;0;2;0;0;3;2;0;0;3159;0;222;0;0
35832;2023;438;46;4;0;0;2;-2;0;0;0;0;50;0;3;0;0;0;3;1;5;4057;37;620;0;0
35872;2026;714;15;2;0;1;0;-1;0;0;0;0;58;0;4;2;0;2;1;0;1;1100;369;194;0;0
35872;2025;714;15;7;0;3;4;-1;0;0;0;0;56;0;14;57;28;6;3;2;3;5163;135;1336;0;0
35872;2024;438;46;4;0;0;10;-2;0;0;0;0;61;0;2;9;4;10;3;2;4;3552;23;177;0;0
35872;2023;438;46;2;0;1;2;1;0;1;0;0;71;0;1;10;4;0;0;0;2;1506;384;515;0;0
35873;2026;611;16;7;2;7;16;5;0;3;0;0;64;0;21;0;0;11;3;3;8;7586;1112;462;0;0
35873;2025;611;16;7;2;0;2;-5;0;0;0;0;56;0;14;0;0;6;4;4;10;6639;362;847;0;0
35873;2024;611;16;3;0;0;2;0;0;0;0;0;61;0;10;0;0;2;0;2;4;2786;553;159;0;0
35873;2023;611;16;7;1;2;2;-2;1;0;0;0;64;0;25;0;0;11;4;6;5;6315;1491;759;0;0
35888;2026;449;46;4;1;2;2;-4;0;2;0;0;59;0;10;3;1;5;2;1;2;4015;659;0;0;0
35888;2025;449;46;4;1;2;2;3;0;0;0;0;61;0;6;0;0;1;2;0;6;3556;295;27;0;0
35888;2024;449;46;3;1;0;12;-3;0;0;0;0;53;0;2;0;0;8;0;0;2;2630;16;0;0;0
35888;2023;449;46;3;0;1;0;0;0;0;0;0;63;0;3;0;0;1;1;0;3;2440;446;0;0;0
35937;2026;711;15;4;0;1;0;3;0;0;0;0;59;0;2;4;3;7;0;1;1;2525;0;343;0;0
35937;2025;706;15;7;1;3;6;2;0;0;0;0;57;0;10;21;9;13;4;3;3;5511;210;844;0;0
35937;2024;706;15;5;3;2;4;3;0;0;1;1;56;0;7;28;11;15;2;0;2;3815;0;906;0;0
35937;2023;706;15;6;0;2;2;0;0;0;0;0;64;0;8;4;3;15;6;2;6;4211;196;796;0;0
36123;2026;429;46;2;0;1;2;-1;0;0;0;0;69;0;5;0;0;1;1;0;3;2065;225;75;0;0
36123;2025;429;46;1;0;0;2;-1;0;0;0;0;51;0;1;0;0;1;1;0;2;829;357;30;0;0
36123;2024;429;46;2;0;3;2;0;0;2;0;0;66;0;8;0;0;5;0;0;5;1760;604;192;0;0
36123;2023;429;46;2;0;1;0;-1;0;0;0;0;77;0;2;0;0;2;0;0;3;2189;49;66;0;0
36138;2026;438;46;4;2;3;2;0;0;1;0;0;59;0;9;4;3;5;2;0;3;2847;249;116;0;0
36138;2025;438;46;4;1;1;0;-1;1;0;0;1;63;0;9;26;11;4;3;2;3;3020;369;465;0;0
36138;2024;438;46;4;2;0;0;0;0;0;0;0;63;0;3;19;8;10;1;1;6;2004;93;489;0;0
36138;2023;438;46;3;0;1;12;-2;0;0;0;0;67;0;4;35;14;3;2;0;2;2294;176;144;0;0
36166;2026;441;46;4;0;0;2;-4;0;0;0;0;61;0;2;0;0;3;1;8;13;3945;0;744;0;0
36166;2025;441;46;3;0;1;0;2;0;0;0;0;65;0;5;0;0;3;1;2;8;3443;43;283;0;0
36166;2024;441;46;2;0;1;0;2;0;0;0;0;63;0;1;0;0;0;1;4;1;1875;0;175;0;0
36166;2023;441;46;1;0;0;0;-1;0;0;0;0;63;0;3;0;0;0;0;0;1;887;27;180;0;0
36168;2026;440;46;4;0;0;2;0;0;0;0;0;53;0;4;24;11;4;3;1;0;2424;0;69;0;0
36168;2025;440;46;4;0;0;4;-3;0;0;0;0;55;0;1;29;11;2;1;0;0;2366;0;37;0;0
36168;2024;440;46;3;1;1;0;2;0;0;0;0;55;0;4;11;4;5;2;0;0;1805;64;36;0;0
36168;2023;440;46;4;2;2;0;1;0;0;0;0;63;0;6;28;16;4;1;1;1;2444;98;0;0;0
36175;2026;436;46;3;0;3;2;3;0;2;0;0;71;0;7;0;0;4;2;2;3;2679;742;154;0;0
36175;2025;436;46;2;0;0;0;-1;0;0;0;0;67;0;5;0;0;1;1;1;1;1838;71;208;0;0
36175;2024;436;46;2;0;1;0;-2;0;1;0;0;71;0;6;0;0;4;1;1;0;1999;568;517;0;0
36175;2023;436;46;2;0;0;0;-1;0;0;0;0;68;0;4;0;0;2;3;0;2;2143;344;106;0;0
36200;2026;428;46;2;0;0;2;1;0;0;0;0;58;0;3;0;0;3;1;0;2;2157;351;116;0;0
36200;2025;428;46;4;1;1;4;0;0;0;0;0;55;0;5;0;0;1;0;1;2;3902;691;386;0;0
36200;2024;428;46;2;0;1;0;-3;0;0;0;0;49;0;3;0;0;4;1;1;0;1941;108;154;0;0
36200;2023;428;46;1;0;0;2;1;0;0;0;0;67;0;0;0;0;1;0;1;4;1219;0;67;0;0
36250;2026;229;14;2;0;0;0;-2;0;0;0;0;49;0;1;1;0;1;0;0;2;740;0;0;0;0
36250;2025;229;14;1;1;0;0;1;0;0;0;0;60;1;3;2;1;1;1;0;0;645;0;64;0;0
36250;2024;229;14;1;0;1;2;1;0;0;0;0;54;0;2;0;0;2;0;0;0;399;0;0;0;0
36278;2026;4960;14;3;2;0;0;1;1;0;0;0;59;0;8;0;0;3;1;0;1;2865;400;122;0;0
36278;2025;4960;14;1;0;0;0;2;0;0;0;0;66;0;0;0;0;1;0;0;0;766;8;211;0;0
36278;2024;4960;14;1;0;0;12;0;0;0;0;0;73;0;1;0;0;0;0;0;5;807;152;89;0;0
36368;2025;1095;10;1;0;0;0;0;0;0;0;0;60;0;1;18;10;0;0;1;1;904;0;233;0;0
36368;2024;1095;10;1;0;0;0;-1;0;0;0;0;55;0;1;12;8;0;0;0;0;780;0;210;0;0
36368;2023;209;14;3;0;0;0;-2;0;0;0;0;53;0;2;12;8;0;0;0;2;1593;33;473;0;0
36425;2025;1527;33;1;0;0;0;-2;0;0;0;0;49;0;1;0;0;1;0;0;1;890;0;77;0;0
36425;2023;1527;33;1;0;2;0;1;0;0;0;1;91;0;1;8;1;3;0;2;0;866;0;107;0;0
36547;2026;772;54;5;0;0;0;-1;0;0;0;0;57;0;5;0;0;4;2;1;2;3285;589;47;0;0
36547;2025;748;2;6;0;1;2;4;0;0;0;0;56;0;1;0;0;5;1;1;3;2609;609;116;0;0
36547;2024;769;54;7;1;0;0;-1;0;0;0;0;55;0;7;0;0;5;2;0;1;3502;70;40;0;0
36547;2024;748;9999;4;2;1;2;2;0;1;0;0;70;0;12;0;0;3;1;2;7;4045;836;394;0;0
36547;2023;769;54;7;0;1;0;-3;0;0;0;0;70;0;18;0;0;5;1;2;4;5039;2317;0;0;0
36562;2026;228;14;3;0;1;0;1;0;0;0;0;54;0;8;0;0;2;1;0;1;3125;527;228;0;0
36562;2025;228;14;2;0;1;2;-1;0;1;0;0;57;0;3;0;0;1;0;1;3;1959;422;240;0;0
36562;2024;228;14;3;0;0;0;-6;0;0;0;0;45;0;5;0;0;1;2;1;5;2899;453;43;0;0
36562;2023;228;14;3;1;1;0;1;0;0;0;0;60;0;6;0;0;1;1;0;5;2964;176;223;0;0
36640;2026;204;14;2;0;1;2;1;0;0;0;0;56;0;1;3;2;3;1;0;0;771;0;258;0;0
36640;2025;204;14;2;0;1;0;2;0;0;0;0;57;0;0;0;0;2;1;1;1;1060;0;251;0;0
36640;2024;204;14;2;0;0;2;-2;0;0;0;0;51;0;2;0;0;2;0;1;0;841;0;266;0;0
36644;2026;221;14;3;1;1;2;0;0;0;0;0;63;0;6;5;3;6;4;1;0;2986;621;0;0;0
36644;2025;221;14;3;0;2;6;-2;0;0;0;0;57;0;4;1;1;7;3;3;7;2961;169;67;0;0
36644;2024;221;14;4;2;2;0;2;0;0;0;0;61;1;8;2;1;5;4;2;2;3309;828;80;0;0
36703;2026;444;46;3;1;0;0;-3;0;0;0;0;53;0;4;12;6;6;2;0;0;2230;152;0;0;0
36703;2025;444;46;3;1;0;0;1;0;0;0;0;53;0;3;19;7;2;1;0;0;2428;112;0;0;0
36703;2024;444;46;4;0;1;2;0;0;1;0;0;60;0;5;47;16;6;1;1;0;2516;647;0;0;0
36703;2023;444;46;4;0;0;2;-1;0;0;0;0;57;0;0;4;1;1;0;0;0;2336;0;11;0;0
36713;2026;183;14;1;0;0;0;0;0;0;0;0;67;0;5;0;0;5;1;0;1;1259;0;66;0;0
36713;2025;183;14;4;1;1;2;3;0;0;0;0;58;0;6;5;4;2;2;3;1;2917;31;134;0;0
36713;2023;183;14;3;0;0;2;-1;0;0;0;0;60;0;4;2;1;3;1;0;3;2029;0;111;0;0
36734;2026;1505;14;4;1;0;0;0;0;0;0;0;61;0;1;6;3;0;0;1;2;2393;193;293;0;0
36734;2025;1505;14;4;1;1;0;-1;0;0;0;0;58;0;10;0;0;4;0;1;2;3566;698;28;0;0
36734;2024;1505;14;2;0;0;0;-2;0;0;0;0;50;0;3;1;1;1;2;0;1;1607;390;64;0;0
36734;2023;1505;14;4;0;0;0;-5;0;0;0;0;54;0;3;2;2;2;0;0;3;3538;152;56;0;0
36753;2026;449;46;4;1;0;2;1;1;0;0;0;69;1;13;52;27;0;1;4;4;3347;307;209;0;0
36753;2025;449;46;4;0;2;0;0;0;0;0;0;58;0;6;60;34;7;3;0;3;3752;132;81;0;0
36753;2024;449;46;4;0;1;2;-4;0;0;0;0;62;0;7;49;26;1;1;3;1;3622;278;1;0;0
36753;2023;449;46;4;0;1;0;0;0;0;0;0;71;0;4;49;20;5;2;1;5;3423;380;321;0;0
36796;2026;229;14;1;0;0;0;0;0;0;0;0;49;0;1;10;4;0;1;0;0;545;0;398;0;0
36796;2025;229;14;1;0;0;0;0;0;0;0;0;53;0;1;3;2;0;1;0;0;437;0;286;0;0
36796;2024;229;14;2;0;0;0;-2;0;0;0;0;45;0;1;3;1;0;1;1;0;1732;0;135;0;0
36796;2023;229;14;3;0;0;0;-1;0;0;0;0;53;0;6;0;0;2;0;1;0;2480;69;177;0;0
36842;2026;191;14;3;0;0;2;-3;0;0;0;0;50;0;3;0;0;6;1;0;1;2689;0;287;0;0
36842;2025;191;14;1;0;0;0;0;0;0;0;0;62;0;1;0;0;1;1;0;2;755;0;298;0;0
36842;2024;191;14;1;0;0;0;0;0;0;0;0;58;0;0;0;0;2;0;0;1;807;99;294;0;0
36842;2023;191;14;2;0;0;2;-2;0;0;0;0;48;0;1;0;0;1;2;0;1;1631;134;385;0;0
36976;2026;579;128;4;1;1;0;-4;0;0;0;0;58;1;7;9;7;4;1;1;5;3144;38;451;0;0
36976;2025;2556;128;4;2;1;6;1;0;1;0;0;66;0;9;7;4;4;1;3;1;2264;1020;148;0;0
36976;2024;1443;247;6;2;5;0;4;1;2;0;0;74;0;21;14;8;10;2;3;0;5087;1497;0;0;0
36976;2023;579;128;3;2;3;0;-2;1;1;0;0;63;0;7;3;0;6;1;0;5;2346;235;408;0;0
36998;2026;1919;128;4;0;2;2;2;0;0;0;0;68;0;13;34;15;3;2;1;1;3268;1577;395;0;0
36998;2025;1425;247;7;4;1;0;6;1;1;0;0;70;0;18;76;42;5;1;3;4;5765;697;261;0;0
36998;2024;1425;247;5;0;2;0;-1;0;0;0;0;66;0;6;67;35;3;0;4;12;4639;234;158;0;0
36998;2023;583;128;2;0;3;16;3;0;0;0;0;68;0;3;23;12;0;0;0;3;1377;325;85;0;0
37002;2026;1920;128;4;0;2;4;-2;0;0;0;0;57;0;7;0;0;7;0;2;7;2623;326;630;0;0
37002;2025;1920;128;3;0;2;4;1;0;0;0;0;53;0;5;0;0;2;0;0;0;2038;55;274;0;0
37002;2024;2256;128;4;0;3;4;2;0;0;0;1;57;0;5;0;0;7;1;1;6;3766;0;718;0;0
37020;2026;222;14;2;0;0;0;0;0;0;0;0;60;0;5;1;0;3;0;1;0;1306;154;114;0;0
37020;2025;222;14;2;0;0;2;1;0;0;0;0;53;0;2;0;0;0;1;0;0;1081;77;23;0;0
37020;2024;222;14;3;0;0;0;-1;0;0;0;0;52;0;0;1;1;1;2;0;0;1469;11;481;0;0
37020;2023;222;14;3;1;0;2;-2;1;0;0;0;52;0;4;0;0;3;2;0;0;2003;44;258;0;0
37034;2026;186;14;1;1;0;0;0;1;0;0;0;54;0;2;0;0;0;1;0;0;659;342;0;0;0
37034;2025;186;14;1;0;0;2;0;0;0;0;0;50;0;1;0;0;0;0;0;0;1016;21;0;0;0
37034;2024;186;14;2;2;0;0;-1;1;0;0;0;54;0;2;4;3;0;0;0;0;740;93;0;0;0
37034;2023;186;14;3;0;0;2;0;0;0;0;0;54;0;3;20;7;2;2;1;0;1748;34;76;0;0
37035;2026;177;14;1;0;0;12;-1;0;0;0;0;42;0;2;0;0;0;0;0;0;875;0;65;0;0
37035;2025;177;14;3;0;1;0;-1;0;0;0;0;54;0;2;0;0;1;0;1;1;2745;34;365;0;0
37035;2024;177;14;1;0;0;0;0;0;0;0;0;54;0;2;0;0;2;0;0;0;661;0;244;0;0
37035;2023;177;14;1;0;1;0;0;0;0;0;0;49;0;0;0;0;0;0;0;1;847;0;18;0;0
37066;2026;205;14;4;1;0;0;0;0;0;0;0;52;0;2;0;0;1;0;0;0;2607;330;0;0;0
37066;2025;205;14;4;0;0;0;0;0;0;0;0;53;0;1;0;0;3;1;1;0;1473;400;0;0;0
37066;2024;205;14;4;0;1;0;0;0;0;0;0;52;0;3;0;0;2;1;1;1;1971;0;0;0;0
37066;2023;205;14;2;0;1;2;0;0;1;0;0;59;0;1;0;0;0;0;0;0;1004;387;0;0;0
37193;2023;438;46;2;1;0;0;0;1;0;0;0;67;0;2;0;0;2;1;1;2;1313;428;44;0;0
37428;2026;439;46;4;0;1;2;-1;0;0;0;0;51;0;1;0;0;2;1;1;0;1989;0;69;0;0
37428;2025;439;46;3;2;0;2;2;0;0;0;0;54;0;2;0;0;2;0;1;0;1408;0;124;0;0
37428;2024;439;46;3;1;0;4;-1;0;0;0;0;48;0;2;0;0;0;0;1;0;2371;0;54;0;0
37428;2023;439;46;4;0;3;2;0;0;0;0;0;59;0;1;1;0;5;1;3;1;3436;0;150;0;0
37429;2026;194;14;4;1;0;0;1;0;0;0;0;52;1;1;1;0;3;3;1;0;3058;83;0;0;0
37429;2025;194;14;1;0;0;0;1;0;0;0;0;53;0;0;2;0;0;0;0;0;916;0;38;0;0
37429;2024;194;14;3;0;0;2;-2;0;0;0;0;51;0;1;11;6;2;2;0;3;1641;0;310;0;0
37504;2026;204;14;3;0;1;0;-2;0;0;0;0;59;0;2;0;0;4;1;0;0;2867;52;452;0;0
37504;2025;204;14;3;0;0;2;-1;0;0;0;0;62;0;3;0;0;3;0;2;6;3089;0;393;0;0
37504;2024;204;14;1;0;0;0;-2;0;0;0;0;42;0;1;0;0;1;0;0;0;946;0;107;0;0
37504;2023;204;14;1;0;1;2;1;0;0;0;0;73;0;0;0;0;1;0;0;2;864;0;274;0;0
37518;2026;226;14;4;1;0;0;-3;0;0;0;0;54;0;8;0;0;2;1;0;1;3178;109;0;0;0
37518;2025;226;14;3;1;0;0;-1;0;0;0;0;56;0;4;0;0;2;1;2;0;2567;97;0;0;0
37518;2024;226;14;1;1;0;0;1;0;0;0;0;60;1;1;0;0;0;0;0;0;775;215;0;0;0
37518;2023;226;14;1;0;0;0;-1;0;0;0;0;53;0;0;0;0;0;0;0;0;676;0;0;0;0
37541;2026;193;14;3;0;2;2;1;0;0;0;0;60;0;5;0;0;7;1;1;1;2728;16;141;0;0
37541;2025;193;14;4;1;0;0;2;0;0;0;0;55;0;10;6;2;8;4;0;0;3487;98;427;0;0
37541;2024;193;14;3;2;0;0;1;0;0;0;0;54;0;3;3;2;3;1;0;1;2337;0;0;0;0
37569;2026;441;46;4;1;0;0;-3;1;0;0;0;54;0;2;0;0;2;0;1;6;2803;96;0;0;0
37569;2025;441;46;4;1;0;0;-3;1;0;0;0;54;1;12;0;0;4;0;0;7;3302;324;0;0;0
37569;2024;441;46;3;0;2;4;2;0;1;0;0;63;0;6;0;0;0;0;1;5;2595;575;0;0;0
37569;2023;441;46;4;0;0;6;-2;0;0;0;0;62;0;5;0;0;2;0;2;4;3137;363;170;0;0
37639;2025;2620;14;1;0;0;2;0;0;0;0;0;56;0;1;0;0;1;0;0;0;694;0;57;0;0
37639;2024;2620;14;3;2;1;0;0;1;0;0;0;57;1;6;0;0;1;1;0;0;2203;772;0;0;0
37639;2023;2620;14;1;0;0;0;-1;0;0;0;0;48;0;1;0;0;0;0;0;0;711;0;0;0;0
37676;2024;198;14;1;0;0;0;-1;0;0;0;0;50;0;0;3;1;0;0;0;0;443;50;0;0;0
37676;2023;198;14;1;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;387;0;0;0;0
37699;2026;189;14;2;1;1;2;2;0;0;0;0;66;0;1;0;0;2;1;0;1;1954;64;384;0;0
37699;2025;189;14;4;0;0;2;2;0;0;0;0;63;0;4;0;0;8;1;0;3;4063;245;379;0;0
37699;2024;189;14;3;0;0;6;-1;0;0;0;0;62;0;1;1;0;1;1;2;7;2874;0;165;0;0
37699;2023;189;14;1;0;0;0;0;0;0;0;0;61;0;1;0;0;1;0;0;0;1000;71;40;0;0
37748;2026;216;14;1;0;0;0;-1;0;0;0;0;50;0;0;5;0;2;0;0;0;907;204;158;0;0
37748;2025;216;14;2;1;1;0;-1;1;1;0;0;61;1;4;0;0;0;0;1;0;1764;401;0;0;0
37748;2024;216;14;2;0;1;4;0;0;0;0;0;50;0;2;0;0;2;4;0;0;1553;628;9;0;0
37748;2023;216;14;1;0;0;0;0;0;0;0;0;57;0;1;0;0;0;0;0;0;318;0;0;0;0
37879;2026;438;46;3;1;2;2;0;0;0;0;0;55;1;4;5;3;2;1;0;1;2451;0;219;0;0
37879;2025;438;46;3;0;1;2;0;0;1;0;0;59;0;2;19;10;0;1;3;0;1405;359;26;0;0
37879;2024;438;46;4;0;0;0;-4;0;0;0;0;51;0;1;13;9;2;0;0;2;2264;116;361;0;0
37879;2023;438;46;2;0;1;0;-2;0;1;0;0;57;0;2;24;9;1;0;0;2;1347;383;0;0;0
37901;2026;439;46;4;1;2;4;0;0;0;0;0;73;0;8;0;0;5;2;3;9;3741;122;185;0;0
37901;2025;439;46;4;1;0;4;-2;0;0;0;0;65;1;12;9;3;7;2;0;2;3332;670;659;0;0
37901;2024;439;46;3;0;2;2;-1;0;1;0;0;56;0;4;7;3;2;1;2;2;2532;220;288;0;0
37901;2023;439;46;4;0;3;2;-3;0;1;0;0;68;0;11;4;2;3;2;1;2;3517;147;500;0;0
37908;2026;179;14;4;1;1;2;-1;0;0;0;0;63;0;2;0;0;5;0;0;7;3897;734;281;0;0
37908;2025;179;14;3;0;0;2;-3;0;0;0;0;59;0;1;0;0;2;4;1;1;3216;55;593;0;0
37908;2024;179;14;3;0;0;2;-1;0;0;0;0;51;0;2;0;0;9;2;0;3;2851;0;300;0;0
37908;2023;179;14;1;0;0;2;-3;0;0;0;0;39;0;2;0;0;0;0;0;0;838;0;17;0;0
37933;2026;417;46;4;2;5;2;1;1;2;0;0;67;1;9;57;19;3;0;2;5;3727;363;75;0;0
37933;2025;417;46;4;2;2;0;4;2;0;0;0;66;0;13;48;24;1;0;0;0;3501;588;102;0;0
37933;2024;417;46;4;1;0;0;0;0;0;0;0;58;0;8;61;24;5;3;0;2;3012;547;240;0;0
37933;2023;417;46;4;0;1;0;0;0;0;0;0;61;0;2;28;13;2;0;0;1;2612;312;146;0;0
37952;2026;232;14;3;0;0;2;-7;0;0;0;0;46;0;0;0;0;6;2;0;2;2613;75;63;0;0
37952;2025;232;14;3;0;0;2;-2;0;0;0;0;53;0;3;2;0;1;1;2;1;2205;0;0;0;0
37952;2024;232;14;3;1;0;2;2;0;0;0;0;57;0;6;1;0;5;0;0;0;1477;123;0;0;0
37952;2023;232;14;2;0;0;0;0;0;0;0;0;60;0;2;1;1;3;0;0;0;1600;98;167;0;0
37966;2026;442;46;4;0;1;2;-1;0;0;0;0;57;0;2;0;0;1;1;0;4;2713;131;287;0;0
37966;2025;442;46;4;0;0;2;0;0;0;0;0;62;0;2;4;2;4;2;1;5;2491;412;571;0;0
37966;2024;442;46;4;1;1;2;0;0;0;0;0;58;0;6;13;6;9;1;0;4;3678;191;442;0;0
37966;2023;442;46;2;1;0;2;-1;1;0;0;0;67;0;2;7;5;3;1;0;4;1550;177;55;0;0
37971;2026;230;14;1;0;0;0;2;0;0;0;0;57;0;5;0;0;2;0;0;0;1003;103;75;0;0
37971;2025;230;14;1;0;0;0;1;0;0;0;0;65;0;0;0;0;0;0;2;0;823;132;206;0;0
37971;2024;230;14;2;0;0;2;-1;0;0;0;0;48;0;2;0;0;1;0;0;0;1888;0;262;0;0
37971;2023;230;14;3;1;0;2;-1;0;0;0;0;51;1;2;0;0;0;1;2;4;2916;0;371;0;0
38015;2026;431;46;4;0;0;0;-2;0;0;0;0;56;0;4;34;20;8;1;0;0;3119;578;1;0;0
38015;2025;431;46;4;0;2;0;4;0;0;0;0;61;0;4;50;23;11;1;0;0;3274;961;0;0;0
38015;2024;431;46;3;0;0;0;-4;0;0;0;0;56;0;0;48;28;2;0;1;1;2609;424;65;0;0
38015;2023;431;46;4;1;1;26;-1;0;0;0;0;57;0;4;32;14;11;0;0;1;2647;207;279;0;0
38061;2026;186;14;2;0;0;0;3;0;0;0;0;54;0;4;2;1;0;1;0;0;1190;322;0;0;0
38061;2025;186;14;1;0;0;0;0;0;0;0;0;52;0;1;0;0;0;0;0;0;686;0;0;0;0
38061;2024;186;14;2;0;0;0;-1;0;0;0;0;48;0;0;6;2;0;0;0;0;640;0;0;0;0
38061;2023;186;14;1;0;0;0;0;0;0;0;0;54;0;2;0;0;0;1;0;0;370;0;0;0;0
38129;2027;82;10;1;0;0;0;0;0;0;0;0;49;0;0;15;4;0;0;0;0;720;0;22;0;0
38129;2026;179;14;2;0;0;0;-2;0;0;0;0;58;0;3;9;1;3;1;1;0;1628;0;248;0;0
38129;2025;179;14;2;0;0;0;-2;0;0;0;0;50;0;1;3;3;2;0;0;0;1452;34;263;0;0
38129;2024;179;14;1;0;0;2;0;0;0;0;0;59;0;1;0;0;0;0;1;0;522;0;90;0;0
38134;2026;183;14;3;1;0;2;1;0;0;0;0;57;0;5;2;1;4;0;0;0;2332;150;129;0;0
38134;2025;183;14;3;1;0;2;2;0;0;0;0;56;0;6;3;2;5;0;0;1;2011;36;186;0;0
38134;2024;183;14;3;0;0;0;0;0;0;0;0;54;0;3;1;0;3;0;1;0;2487;83;68;0;0
38134;2023;183;14;3;0;1;2;0;0;0;0;0;56;0;1;0;0;7;0;0;0;2119;228;70;0;0
38194;2025;218;14;4;0;1;0;-1;0;0;0;0;59;0;4;12;7;7;2;3;1;3037;0;471;0;0
38194;2024;218;14;3;0;0;0;-1;0;0;0;0;57;0;4;1;1;3;0;0;2;2136;367;242;0;0
38195;2025;180;14;3;0;0;4;-2;0;0;0;0;53;0;6;2;0;4;1;0;2;2320;236;186;0;0
38195;2024;180;14;3;0;2;0;1;0;0;0;0;60;0;1;2;1;7;1;0;0;2841;165;0;0;0
38195;2023;180;14;2;0;0;0;-3;0;0;0;0;58;0;2;2;2;5;0;0;0;1694;279;21;0;0
38199;2026;227;14;2;0;0;2;-2;0;0;0;0;63;0;4;0;0;1;0;0;5;1960;319;215;0;0
38199;2025;227;14;2;0;1;2;0;0;0;0;0;59;0;2;0;0;2;1;1;2;1802;119;94;0;0
38199;2024;227;14;2;0;1;0;1;0;1;0;0;54;0;1;0;0;1;0;0;0;2171;212;231;0;0
38199;2023;227;14;2;1;0;0;1;0;0;0;0;76;0;6;0;0;2;0;0;0;2092;214;449;0;0
38243;2026;1918;59;7;2;3;2;2;1;1;0;0;63;1;24;16;6;5;3;3;2;5643;1139;359;0;0
38243;2025;1918;59;4;0;0;2;-2;0;0;0;0;53;0;10;4;2;4;0;1;0;2303;6;153;0;0
38243;2024;1918;59;5;0;2;4;0;0;0;0;0;59;0;6;16;7;12;0;1;2;2831;51;374;0;0
38243;2023;1918;59;4;0;2;2;-1;0;0;0;0;63;0;7;1;0;3;2;1;0;2607;170;120;0;0
38371;2026;412;46;3;1;0;2;0;0;0;0;0;57;0;4;11;5;2;1;2;3;1522;63;180;0;0
38371;2025;412;46;1;0;0;0;1;0;0;0;0;51;0;0;1;0;0;0;0;0;453;0;103;0;0
38371;2024;412;46;4;0;0;0;1;0;0;0;0;54;0;3;26;17;3;1;0;1;2012;0;356;0;0
38371;2023;412;46;4;0;0;0;-5;0;0;0;0;56;0;4;38;15;0;0;0;3;2621;36;147;0;0
38487;2025;172;33;1;0;0;0;0;0;0;0;0;56;0;0;2;0;1;0;0;0;760;73;0;0;0
38487;2026;172;33;1;0;0;0;0;0;0;0;0;54;0;0;2;1;2;0;0;0;882;0;19;0;0
38488;2025;174;33;1;1;0;0;0;1;0;0;0;62;0;4;3;2;0;0;0;0;610;152;199;0;0
38488;2023;553;9;5;1;3;4;1;1;1;0;0;67;0;20;7;5;8;1;0;3;4307;1194;0;0;0
38546;2025;4715;32;1;0;0;2;-1;0;0;0;0;50;0;0;0;0;1;0;0;2;829;2;132;0;0
38546;2024;4715;32;1;0;0;0;0;0;0;0;0;64;0;1;0;0;4;0;1;2;918;0;374;0;0
38579;2026;169;33;1;0;1;0;1;0;0;0;0;56;0;3;1;0;1;0;0;0;1015;9;36;0;0
38670;2026;59;1;1;0;0;0;-1;0;0;0;0;62;0;2;13;8;1;0;0;1;673;260;0;0;0
38670;2025;59;1;1;0;0;0;-1;0;0;0;0;55;0;0;12;8;4;1;0;0;813;189;0;0;0
38670;2024;49;1;1;0;1;0;1;0;0;0;1;61;0;0;6;2;2;0;2;0;726;45;51;0;0
38670;2023;3965;48;7;3;6;6;2;0;3;0;0;68;1;26;123;66;3;3;2;2;6641;1446;11;0;0
38709;2023;558;9;5;1;3;6;1;0;1;0;0;69;0;10;85;32;4;1;1;6;4743;1154;116;0;0
38716;2025;151;10;1;0;1;2;-1;0;0;0;0;67;0;1;0;0;1;0;0;2;824;226;270;0;0
38716;2024;151;10;1;0;0;0;-1;0;0;0;0;66;0;3;0;0;1;0;0;3;1077;97;73;0;0
38716;2023;151;10;1;0;0;0;0;0;0;0;0;69;0;0;0;0;2;0;0;1;993;346;39;0;0
38949;2026;4849;46;3;2;1;2;-2;0;0;0;0;63;0;6;4;2;2;1;2;2;2813;500;66;0;0
